date,amb_temp_max_c,amb_temp_min_c,amb_temp_avg_c,humidity,wind_gust_kph,blower_id,site_id,operational_class,max_op_ambient_temp_c,failure_threshold,max_op_rpm,daily_op_hours,cumulative_op_hours,daily_load_percent,rpm,dust_index,pressure_diff_psi,casing_temperature_c,vibration_mm_s,daily_degradation,degradation_index,maintenance_event,maintenance_threshold,health_score,maintenance_event_triggered,failure_event,RUL_days,maintenance_due_90d,previous_maintenance_event,maintenance_cycle,days_since_maintenance,cycle_start_cumulative_hours,hours_since_maintenance,Option_A_Full_Model_rf_predicted_RUL_days,Option_A_Full_Model_predicted_RUL_days,policy,policy_type,oem_interval_hours,policy_degradation_index,policy_health_score,policy_maintenance_event,policy_failure_event,policy_high_risk_day
2025-11-12,35.05555555555556,17.333333333333332,26.55555555555556,54.4,11.2,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,15.098280078524086,5037.328820806083,65.29529501973535,1958.8588505920604,32.92,10.181348032953975,37.80129621924583,4.778599973790365,0.0056419656483119,0.5055158615672007,0,0.6714195097742781,49.44841384327992,0,0,97.53643189003624,1,0,2,75,3859.0412202055386,1178.2876006005445,86.20309413675969,85.16415,OEM 2000h,OEM,2000,0.5055158615671989,49.448413843280115,0,0,0
2025-11-13,39.44444444444444,18.666666666666664,29.77777777777778,46.0,37.8,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,17.513110372309132,5054.841931178392,70.43449051735648,2113.0347155206946,88.85,11.154177057756094,42.7131896844356,4.984403803878446,0.00560097520832,0.5111168367755208,0,0.6714195097742781,48.88831632244792,0,0,96.43164592328004,1,0,2,76,3859.0412202055386,1195.8007109728533,83.41672886167163,80.65994,OEM 2000h,OEM,2000,0.5111168367755189,48.88831632244811,0,0,0
2025-11-14,24.55555555555556,17.555555555555557,21.05555555555556,74.2,30.0,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,18.19320475122456,5073.035135929616,78.62479387585718,2358.743816275716,61.6,11.2838079872452,36.42414057328945,5.41978545716808,0.0063199582670889,0.5174367950426098,0,0.6714195097742781,48.25632049573903,0,0,95.18504136884584,1,0,2,77,3859.0412202055386,1213.993915724078,84.52571744631595,91.34559,OEM 2000h,OEM,2000,0.5174367950426078,48.256320495739224,0,0,0
2025-11-15,34.22222222222222,15.666666666666666,25.72222222222222,57.6,18.1,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,17.375756232526488,5090.410892162143,71.96196018702176,2158.858805610653,46.31,11.33809551659344,41.39582615590239,5.355101279180133,0.0059466926986673,0.5233834877412771,0,0.6714195097742781,47.66165122587229,0,0,94.01206302172872,1,0,2,78,3859.0412202055386,1231.3696719566042,87.901268871359,86.26102,OEM 2000h,OEM,2000,0.5233834877412751,47.66165122587249,0,0,0
2025-11-16,25.666666666666668,15.833333333333334,19.388888888888893,88.9,27.1,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,16.796774542130176,5107.207666704273,73.65345202123844,2209.6035606371534,47.76,11.840334386540592,33.63703526914462,5.327973365795183,0.0053817321057973,0.5287652198470745,0,0.6714195097742781,47.12347801529256,0,0,92.95052250669586,1,0,2,79,3859.0412202055386,1248.1664464987343,87.70968681991361,86.139854,OEM 2000h,OEM,2000,0.5287652198470724,47.12347801529276,0,0,0
2025-11-17,19.55555555555556,14.333333333333334,16.555555555555557,90.3,27.1,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,15.52496950559017,5122.732636209863,71.91593097555375,2157.4779292666126,50.84,11.262172536776072,32.03142049275692,4.994983995872529,0.0060779561576346,0.5348431760047091,0,0.6714195097742781,46.51568239952909,0,0,91.75165259212464,1,0,2,80,3859.0412202055386,1263.6914160043243,85.64129506309301,83.7656,OEM 2000h,OEM,2000,0.534843176004707,46.515682399529304,0,0,0
2025-11-18,22.722222222222225,14.166666666666666,18.38888888888889,80.2,13.0,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,15.02134123293998,5137.753977442803,82.09571069721048,2462.8713209163143,27.16,12.023823752093072,38.388037541272006,5.460978976824687,0.0058567390871322,0.5406999150918413,0,0.6714195097742781,45.930008490815865,0,0,90.59641749220764,1,0,2,81,3859.0412202055386,1278.712757237265,89.83114977144642,90.39546,OEM 2000h,OEM,2000,0.5406999150918392,45.93000849081608,0,0,0
2025-11-19,28.05555555555556,14.833333333333334,22.61111111111111,71.6,17.0,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,18.861798741908085,5156.615776184712,55.0,1650.0000000000002,40.61,10.136862372698031,34.429286564552704,4.529282762677312,0.0062262402677726,0.546926155359614,0,0.6714195097742781,45.307384464038606,0,0,89.36829870616666,1,0,2,82,3859.0412202055386,1297.574555979173,89.37741019472553,96.04666,OEM 2000h,OEM,2000,0.5469261553596119,45.30738446403881,0,0,0
2025-11-20,29.77777777777778,18.55555555555556,23.61111111111111,64.3,14.1,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,15.352040830757248,5171.967817015469,79.05328309660298,2371.5984928980893,35.05,11.781267412280068,42.35638167484476,5.326781653912294,0.0065019400833938,0.5534280954430079,0,0.6714195097742781,44.657190455699215,0,0,88.08579844618465,1,0,2,83,3859.0412202055386,1312.9265968099307,90.32686389973952,81.721115,OEM 2000h,OEM,2000,0.5534280954430056,44.657190455699435,0,0,0
2025-11-21,31.33333333333333,17.83333333333333,24.944444444444446,59.5,14.1,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,15.824661378906148,5187.792478394375,64.18764869549403,1925.629460864821,40.5,10.624413783797047,38.60387448458592,5.012497303744039,0.0053058712844504,0.5587339667274583,0,0.6714195097742781,44.126603327254166,0,0,87.03922139157315,1,0,2,84,3859.0412202055386,1328.7512581888368,89.82859616147628,83.158394,OEM 2000h,OEM,2000,0.558733966727456,44.1266033272544,0,0,0
2025-11-22,32.666666666666664,18.5,25.944444444444443,57.1,15.4,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,19.0,5206.792478394375,70.1618107063536,2104.8543211906085,38.44,11.143864772649415,41.09596157735712,5.247856327242051,0.0066170734268634,0.5653510401543218,0,0.6714195097742781,43.46489598456782,0,0,85.73401121100768,1,0,2,85,3859.0412202055386,1347.7512581888368,91.8172456860517,91.07172,OEM 2000h,OEM,2000,0.5653510401543194,43.46489598456807,0,0,0
2025-11-23,35.833333333333336,18.277777777777786,27.38888888888889,49.8,17.2,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,15.644232792558835,5222.436711186934,64.70031455881603,1941.0094367644808,52.03,10.894450862450784,41.659065561142775,4.784817883242408,0.0083516052807525,0.5737026454350744,0,0.6714195097742781,42.62973545649256,0,0,84.08666660209805,1,0,2,86,3859.0412202055386,1363.3954909813956,88.8245823930683,79.120804,OEM 2000h,OEM,2000,0.5737026454350719,42.62973545649281,0,0,0
2025-11-24,35.333333333333336,19.111111111111114,27.38888888888889,55.0,25.7,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,16.494862932259196,5238.931574119193,56.24305607668331,1687.2916823004991,57.6,10.284725763177798,41.10548525448967,4.888173928944824,0.0073035960652981,0.5810062415003726,0,0.6714195097742781,41.89937584996274,0,0,82.64604061471442,1,0,2,87,3859.0412202055386,1379.8903539136545,91.6939623360528,82.33417,OEM 2000h,OEM,2000,0.58100624150037,41.89937584996301,0,0,0
2025-11-25,26.22222222222222,18.444444444444443,22.444444444444446,77.0,23.7,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,15.634541243621582,5254.566115362814,78.98961441227635,2369.6884323682907,44.79,11.933890049055046,41.06328969089227,5.652549803266254,0.0080257927058792,0.5890320342062518,0,0.6714195097742781,41.09679657937482,0,0,81.06296216430843,1,0,2,88,3859.0412202055386,1395.5248951572758,94.56998505030874,88.34237,OEM 2000h,OEM,2000,0.5890320342062492,41.09679657937508,0,0,0
2025-11-26,29.944444444444443,19.33333333333333,24.33333333333333,75.3,13.2,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,18.199306165961016,5272.765421528776,55.0,1650.0000000000002,44.9,9.10862120764604,38.35940058295802,4.15340536957919,0.0065021313876348,0.5955341655938866,0,0.6714195097742781,40.44658344061134,0,0,79.78042416978327,1,0,2,89,3859.0412202055386,1413.7242013232371,93.88603080109176,93.38578,OEM 2000h,OEM,2000,0.595534165593884,40.446583440611604,0,0,0
2025-11-27,35.05555555555556,20.05555555555556,26.5,68.0,17.7,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,14.5363932262025,5287.301814754978,69.01214015950106,2070.364204785032,43.65,10.924039120475298,42.55168105607895,5.011490657920511,0.0071577965786323,0.602691962172519,0,0.6714195097742781,39.7308037827481,0,0,78.36855696472551,1,0,2,90,3859.0412202055386,1428.2605945494397,92.77832385307568,82.647865,OEM 2000h,OEM,2000,0.6026919621725162,39.73080378274838,0,0,1
2025-11-28,25.83333333333333,20.05555555555556,22.55555555555556,88.2,13.9,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,15.9735200694259,5303.275334824404,59.32684463741516,1779.8053391224546,29.31,10.192015682625778,33.06258905535373,5.530139918498353,0.0063812511523094,0.6090732133248284,0,0.6714195097742781,39.09267866751716,0,0,77.10986245864271,1,0,2,91,3859.0412202055386,1444.2341146188655,95.01118254972616,83.695076,OEM 2000h,OEM,2000,0.6090732133248256,39.09267866751745,0,0,1
2025-11-29,32.44444444444444,16.166666666666668,25.444444444444443,70.0,16.1,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,17.685704854205692,5320.96103967861,69.97984971113368,2099.3954913340103,36.34,9.99099549107932,41.55699703511756,4.900810339500019,0.0063626461439226,0.6154358594687511,0,0.6714195097742781,38.45641405312489,0,0,75.85483776922803,1,0,2,92,3859.0412202055386,1461.9198194730716,92.82563096195362,88.26838,OEM 2000h,OEM,2000,0.6154358594687481,38.45641405312519,0,0,1
2025-11-30,26.444444444444443,19.66666666666667,23.55555555555556,69.6,28.9,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,13.0,5333.96103967861,69.77426040198709,2093.2278120596125,62.76,10.688065204029172,39.24160340652428,4.685458048556253,0.0064861475775612,0.6219220070463124,0,0.6714195097742781,37.80779929536876,0,0,74.57545256299557,1,0,2,93,3859.0412202055386,1474.9198194730716,90.6098464565493,83.85377,OEM 2000h,OEM,2000,0.6219220070463093,37.80779929536907,0,0,1
2025-12-01,27.722222222222225,18.833333333333336,22.944444444444443,70.5,15.7,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,17.362289579441715,5351.323329258052,82.66143854979912,2479.8431564939733,32.76,11.163641399128467,40.71590379536984,5.23406692593503,0.0062680324853271,0.6281900395316395,0,0.6714195097742781,37.18099604683604,0,0,73.33909030974458,1,0,2,94,3859.0412202055386,1492.282109052513,93.06034261716133,87.54544,OEM 2000h,OEM,2000,0.6281900395316364,37.180996046836356,0,0,1
2025-12-02,30.944444444444443,17.444444444444443,24.61111111111111,66.5,13.4,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,13.358127139038835,5364.68145639709,65.65151202731305,1969.5453608193911,32.41,9.94911449104486,39.085326599855385,4.348409667352799,0.0061009141541274,0.634290953685767,0,0.6714195097742781,36.570904631423296,0,0,72.13569195656993,1,0,2,95,3859.0412202055386,1505.6402361915516,88.75306723797145,85.94545,OEM 2000h,OEM,2000,0.6342909536857638,36.570904631423616,0,0,1
2025-12-03,27.05555555555556,17.333333333333332,22.22222222222222,78.7,24.8,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,16.3782420839953,5381.059698481085,68.13280005897184,2043.984001769156,40.82,10.821091036811628,35.21838879569893,4.403019893896525,0.0061214160377296,0.6404123697234967,0,0.6714195097742781,35.958763027650335,0,0,70.92824963025609,1,0,2,96,3859.0412202055386,1522.0184782755468,92.6570931960503,95.63652,OEM 2000h,OEM,2000,0.6404123697234935,35.958763027650654,0,0,1
2025-12-04,25.222222222222225,19.05555555555556,21.888888888888893,75.8,26.8,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,19.0,5400.059698481085,72.56296162429982,2176.8888487289946,50.22,11.24789684571875,37.945083787847615,5.546040208812142,0.0070333156731768,0.6474456853966736,0,0.6714195097742781,35.255431460332645,0,0,69.540936141714,1,0,2,97,3859.0412202055386,1541.0184782755468,92.741716518507,93.125015,OEM 2000h,OEM,2000,0.6474456853966702,35.25543146033298,0,0,1
2025-12-05,30.444444444444443,18.944444444444443,24.0,68.3,15.2,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,15.036864947639298,5415.096563428725,59.908388294242144,1797.2516488272645,40.66,10.099262710060117,36.64796247833687,5.027808399723529,0.005696094986439,0.6531417803831127,0,0.6714195097742781,34.68582196168873,0,0,68.41738790729576,1,0,2,98,3859.0412202055386,1556.0553432231864,88.53556255877021,92.29082,OEM 2000h,OEM,2000,0.6531417803831092,34.68582196168908,0,0,1
2025-12-06,34.22222222222222,18.33333333333333,26.05555555555556,60.4,16.1,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,18.42610816513228,5433.522671593857,62.63877636704001,1879.1632910112005,45.84,10.648074931601906,39.08257107619173,4.672729244346215,0.0069329100975562,0.6600746904806689,0,0.6714195097742781,33.992530951933105,0,0,67.04987930393955,1,0,2,99,3859.0412202055386,1574.4814513883184,88.57683214846949,91.67318,OEM 2000h,OEM,2000,0.6600746904806654,33.99253095193346,0,0,1
2025-12-07,31.33333333333333,18.833333333333336,25.666666666666668,64.9,21.3,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,19.0,5452.522671593857,67.24225829492958,2017.267748847888,44.69,12.165789534370449,39.49475322896772,4.730501896869461,0.0065109693974751,0.666585659878144,0,0.6714195097742781,33.3414340121856,0,0,65.76559802206128,1,0,2,100,3859.0412202055386,1593.4814513883184,96.18389921283011,101.14262,OEM 2000h,OEM,2000,0.6665856598781404,33.34143401218596,0,0,1
2025-12-08,31.55555555555556,22.05555555555556,25.88888888888889,67.0,13.0,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,15.607614999588886,5468.130286593446,82.68068041039948,2480.4204123119844,23.83,12.389113016831253,45.78478520186833,6.0933736323850125,0.0062536649778994,0.1345678649712087,1,0.6714195097742781,86.54321350287913,1,0,170.70550080982198,1,0,2,101,3859.0412202055386,1609.0890663879072,91.53337644749084,94.87212,OEM 2000h,OEM,2000,0.6728393248560398,32.716067514396016,0,0,1
2025-12-09,35.44444444444444,20.72222222222222,28.277777777777786,55.6,15.7,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,18.36417947733712,5486.494466070783,66.52725458068566,1995.81763742057,37.42,10.0637036606459,42.4432967453974,4.486941904455804,0.0042609362354599,0.1388288012066686,0,0.6714195097742781,86.11711987933313,0,0,169.86503600091044,0,1,3,0,5486.494466070783,0.0,166.30365446827253,161.28098,OEM 2000h,OEM,2000,0.6771002610914997,32.289973890850035,0,0,1
2025-12-10,31.72222222222222,21.22222222222222,25.88888888888889,63.6,28.6,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,16.146856364905094,5502.641322435688,68.59117263287557,2057.735178986268,58.4,10.864088403088608,42.09842585731489,4.443828760393236,0.004555660600137,0.1433844618068057,0,0.6714195097742781,85.66155381931944,0,0,168.96643714747162,0,0,3,1,5486.494466070783,16.146856364905034,166.81981253821027,162.33945,OEM 2000h,OEM,2000,0.6816559216916367,31.83440783083633,0,0,1
2025-12-11,27.27777777777777,19.05555555555556,23.38888888888889,69.4,25.5,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,16.6838324666502,5519.325154902339,59.826411949239855,1794.7923584771956,52.74,11.270499513545737,37.01711345142965,4.751119707018256,0.0032530101056449,0.1466374719124506,0,0.6714195097742781,85.33625280875494,0,0,168.32478461719543,0,0,3,2,5486.494466070783,32.83068883155556,166.78810163167165,162.20357,OEM 2000h,OEM,2000,0.6849089317972816,31.50910682027184,0,0,1
2025-12-12,29.77777777777778,20.666666666666668,24.83333333333333,72.2,13.4,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,14.688788183446682,5534.013943085785,69.30647395964618,2079.1942187893856,32.42,10.94882634373036,37.708707786594445,4.747425997406067,0.0030264111796906,0.1496638830921412,0,0.6714195097742781,85.03361169078588,0,0,167.7278284664184,0,0,3,3,5486.494466070783,47.51947701500194,163.28712231477533,161.30237,OEM 2000h,OEM,2000,0.6879353429769722,31.206465702302776,0,0,1
2025-12-13,34.833333333333336,20.55555555555556,27.722222222222225,59.4,17.0,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,14.213072167755628,5548.227015253541,72.61705224065541,2178.5115672196625,40.41,10.583680939261887,44.0716182698539,5.244904740053468,0.0051129586629174,0.1547768417550586,0,0.6714195097742781,84.52231582449413,0,0,166.7193032062093,0,0,3,4,5486.494466070783,61.73254918275779,164.74951962737137,159.67961,OEM 2000h,OEM,2000,0.6930483016398896,30.69516983601104,0,0,1
2025-12-14,26.166666666666664,20.72222222222222,23.111111111111107,78.6,29.5,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,15.799363481377782,5564.026378734919,83.14766276732968,2494.4298830198904,56.92,11.700689508427155,41.00636352091754,5.460125779879836,0.005018394189047,0.1597952359441057,0,0.6714195097742781,84.02047640558943,0,0,165.72943068053303,0,0,3,5,5486.494466070783,77.53191266413523,156.74070591706598,159.35246,OEM 2000h,OEM,2000,0.6980666958289367,30.193330417106335,0,0,1
2025-12-15,28.944444444444443,20.83333333333333,24.33333333333333,71.3,17.7,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,17.42785351811117,5581.45423225303,55.0,1650.0000000000002,51.13,9.585293762108185,37.35898439868652,4.718981198162824,0.0043660260382005,0.1641612619823062,0,0.6714195097742781,83.58387380176939,0,0,164.86823702798284,0,0,3,6,5486.494466070783,94.95976618224633,162.71753342033912,168.46143,OEM 2000h,OEM,2000,0.7024327218671371,29.75672781328629,0,0,1
2025-12-16,32.833333333333336,20.55555555555556,26.83333333333333,62.7,14.8,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,13.530952006676802,5594.985184259706,63.44315764755903,1903.2947294267708,33.69,10.800961273060423,41.63625117078479,4.866614696514295,0.0040612852347125,0.1682225472170187,0,0.6714195097742781,83.17774527829813,0,0,164.06715315108235,0,0,3,7,5486.494466070783,108.49071818892298,163.67792302821024,157.62814,OEM 2000h,OEM,2000,0.7064940071018496,29.350599289815037,0,0,1
2025-12-17,35.94444444444444,21.22222222222222,28.5,59.8,14.1,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,13.928132113805448,5608.913316373511,56.85462421684659,1705.6387265053977,40.94,9.408767808386497,40.3666648313717,4.1772504402647614,0.0027719752800204,0.1709945224970392,0,0.6714195097742781,82.90054775029608,0,0,163.52038419109616,0,0,3,8,5486.494466070783,122.41885030272806,164.33883754989677,162.4817,OEM 2000h,OEM,2000,0.70926598238187,29.073401761813,0,0,1
2025-12-18,24.77777777777777,20.55555555555556,22.666666666666668,87.5,27.1,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,17.355208738563654,5626.268525112075,55.0,1650.0000000000002,48.91,9.483834686699204,39.46142018166109,4.8328048304244815,0.0036738748253541,0.1746683973223933,0,0.6714195097742781,82.53316026776066,0,0,162.7957165752422,0,0,3,9,5486.494466070783,139.77405904129137,157.4835050720208,155.43745,OEM 2000h,OEM,2000,0.7129398572072241,28.706014279277593,0,0,1
2025-12-19,27.33333333333333,20.222222222222225,23.277777777777786,79.7,27.1,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,17.213370504203315,5643.481895616278,62.26532968024677,1867.9598904074032,53.18,10.814309831544934,35.29251345848998,4.164741498230455,0.0040597156503583,0.1787281129727516,0,0.6714195097742781,82.12718870272482,0,0,161.99494229706403,0,0,3,10,5486.494466070783,156.9874295454947,157.74292392748944,157.21968,OEM 2000h,OEM,2000,0.7169995728575824,28.30004271424176,0,0,1
2025-12-20,26.83333333333333,21.55555555555556,23.72222222222222,89.4,21.5,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,16.418673679644236,5659.900569295923,76.28493466132963,2288.548039839889,37.0,10.559617201435296,37.56781530527218,4.986977557214924,0.0033178069891955,0.1820459199619472,0,0.6714195097742781,81.79540800380528,0,0,161.3405086554682,0,0,3,11,5486.494466070783,173.4061032251393,153.95940100352672,154.54317,OEM 2000h,OEM,2000,0.7203173798467779,27.96826201532221,0,0,1
2025-12-21,27.16666666666667,21.666666666666668,23.88888888888889,88.1,22.8,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,14.254897315723762,5674.155466611646,64.69607468741088,1940.882240622327,45.06,9.391633536578349,37.971220632257655,4.736862704536382,0.0046863072261149,0.1867322271880621,0,0.6714195097742781,81.32677728119378,0,0,160.41613990417838,0,0,3,12,5486.494466070783,187.6610005408629,154.68895229399223,154.54398,OEM 2000h,OEM,2000,0.7250036870728928,27.499631292710724,0,0,1
2025-12-22,24.33333333333333,20.83333333333333,22.05555555555556,95.1,25.9,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,17.25081555759746,5691.406282169244,55.0,1650.0000000000002,37.44,9.43384140181961,31.815790383873228,3.977180466293735,0.0035932845388932,0.1903255117269553,0,0.6714195097742781,80.96744882730447,0,0,159.70736863034125,0,0,3,13,5486.494466070783,204.9118160984608,154.68209506817192,159.9859,OEM 2000h,OEM,2000,0.7285969716117859,27.140302838821405,0,0,1
2025-12-23,26.166666666666664,20.666666666666668,22.77777777777778,93.0,18.8,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,16.55470696860098,5707.960989137845,64.95006470900255,1948.5019412700765,28.5,10.42706237420158,36.63175863936639,4.437645382422909,0.0040914466758658,0.1944169584028212,0,0.6714195097742781,80.55830415971788,0,0,158.90033544360023,0,0,3,14,5486.494466070783,221.46652306706164,155.275592838742,151.04,OEM 2000h,OEM,2000,0.7326884182876517,26.731158171234824,0,0,1
2025-12-24,30.166666666666668,21.666666666666668,25.55555555555556,80.7,21.3,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,13.0,5720.960989137845,77.04589472934353,2311.376841880306,38.57,11.646928833457066,41.62632982535373,4.827421010627563,0.0042394674713951,0.1986564258742163,0,0.6714195097742781,80.13435741257837,0,0,158.06410532389552,0,0,3,15,5486.494466070783,234.46652306706164,154.37995990478336,159.92873,OEM 2000h,OEM,2000,0.7369278857590469,26.30721142409531,0,0,1
2025-12-25,28.666666666666668,21.77777777777778,24.388888888888893,78.2,27.5,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,13.422531359310856,5734.383520497156,69.65603126913086,2089.680938073926,59.47,11.17453703865784,38.02151047764096,4.930183614863505,0.0037954133324261,0.2024518392066424,0,0.6714195097742781,79.75481607933575,0,0,157.31546437624854,0,0,3,16,5486.494466070783,247.88905442637224,154.83592924146734,153.41286,OEM 2000h,OEM,2000,0.7407232990914729,25.927670090852708,0,0,1
2025-12-26,30.83333333333333,20.944444444444443,25.27777777777778,74.6,11.0,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,17.54466934495077,5751.928189842107,73.22768652121782,2196.8305956365343,21.24,10.348700725102512,42.83907985858214,4.684894307423625,0.0055377358707557,0.2079895750773981,0,0.6714195097742781,79.20104249226019,0,0,156.22315229664403,0,0,3,17,5486.494466070783,265.43372377132346,156.34031565098752,152.5043,OEM 2000h,OEM,2000,0.7462610349622286,25.37389650377714,0,0,1
2025-12-27,28.166666666666668,22.16666666666667,24.88888888888889,79.5,15.2,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,14.872367425637266,5766.800557267744,70.79779404950497,2123.933821485149,32.98,10.900165179272266,39.56423243486776,5.086687649867837,0.0053262271693824,0.2133158022467806,0,0.6714195097742781,78.66841977532192,0,0,155.17256006696437,0,0,3,18,5486.494466070783,280.3060911969605,157.2602953518767,151.08904,OEM 2000h,OEM,2000,0.751587262131611,24.8412737868389,0,0,1
2025-12-28,30.55555555555556,21.0,25.33333333333333,79.4,13.9,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,18.44574551952396,5785.246302787268,78.67162849798466,2360.14885493954,33.17,11.651792924661008,44.6137595821349,5.527163632401164,0.005128638895707,0.2184444411424877,0,0.6714195097742781,78.15555588575123,0,0,154.1609418987353,0,0,3,19,5486.494466070783,298.75183671648483,152.01314935852315,152.10573,OEM 2000h,OEM,2000,0.756715901027318,24.328409897268198,0,0,1
2025-12-29,28.83333333333333,21.05555555555556,24.27777777777778,84.7,19.9,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,19.0,5804.246302787268,74.29770983257119,2228.931294977136,29.81,11.04269261755073,42.125743903158856,5.074654259813336,0.0043426863292219,0.2227871274717097,0,0.6714195097742781,77.72128725282903,0,0,153.30435197714064,0,0,3,20,5486.494466070783,317.75183671648483,153.99269227058903,145.83516,OEM 2000h,OEM,2000,0.7610585873565399,23.894141264346015,0,0,1
2025-12-30,28.166666666666668,20.666666666666668,23.666666666666664,73.6,17.9,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,14.0898157644535,5818.3361185517215,64.88988904106098,1946.6966712318288,32.37,10.454233924713796,38.752258385967146,4.719594551127846,0.0040902670908482,0.226877394562558,0,0.6714195097742781,77.3122605437442,0,0,152.49755146219795,0,0,3,21,5486.494466070783,331.84165248093814,156.15710406640517,148.33975,OEM 2000h,OEM,2000,0.7651488544473881,23.485114555261188,0,0,1
2025-12-31,30.55555555555556,18.55555555555556,24.27777777777778,70.7,13.9,ZG200_B012,Site_02,Medium Duty,48.9,1.0,3000,19.0,5837.3361185517215,68.57585303207563,2057.275590962269,29.82,10.05312565542587,37.51352880207967,5.63134697393799,0.005484837128167,0.232362231690725,0,0.6714195097742781,76.7637768309275,0,0,151.4156735991892,0,0,3,22,5486.494466070783,350.84165248093814,152.4167371922906,148.2644,OEM 2000h,OEM,2000,0.7706336915755552,22.936630842444483,0,0,1
2025-10-01,24.33333333333333,12.833333333333334,18.666666666666664,67.9,17.9,ZG200_B013,Site_02,Low Duty,48.9,1.0,3000,8.232719962099491,2474.9276433482087,49.899742394367614,1496.9922718310283,44.77,9.471619502818069,27.3511104843,3.686259443661712,0.0045049867280183,0.3943053971274123,0,0.6,60.56946028725876,0,0,121.91657202175872,1,0,2,58,1959.137831982011,515.7898113661977,128.6657919024087,128.31721,OEM 2000h,OEM,2000,0.3943053971274123,60.56946028725877,0,0,0
2025-10-02,33.22222222222222,10.055555555555555,22.05555555555556,53.5,32.7,ZG200_B013,Site_02,Low Duty,48.9,1.0,3000,7.559392263993825,2482.4870356122024,36.864579299915455,1105.9373789974636,61.99,8.589639474267198,32.487495838569025,3.527363976396182,0.0038451867653083,0.3981505838927207,0,0.6,60.18494161072794,0,0,121.14259783247834,1,0,2,59,1959.137831982011,523.3492036301914,128.23607688654863,128.00618,OEM 2000h,OEM,2000,0.3981505838927206,60.18494161072794,0,0,0
2025-10-03,22.33333333333333,16.055555555555557,19.444444444444443,69.2,27.7,ZG200_B013,Site_02,Low Duty,48.9,1.0,3000,6.908141697811045,2489.3951773100134,60.12962612058918,1803.8887836176752,58.25,10.378506065920416,30.97460273751969,4.71847790106518,0.0060519434418389,0.4042025273345596,0,0.6,59.57974726654405,0,0,119.92443905246068,1,0,2,60,1959.137831982011,530.2573453280024,127.25852970571565,125.6149,OEM 2000h,OEM,2000,0.4042025273345595,59.57974726654405,0,0,0
