date,amb_temp_max_c,amb_temp_min_c,amb_temp_avg_c,humidity,wind_gust_kph,blower_id,site_id,operational_class,max_op_ambient_temp_c,failure_threshold,max_op_rpm,daily_op_hours,cumulative_op_hours,daily_load_percent,rpm,dust_index,pressure_diff_psi,casing_temperature_c,vibration_mm_s,daily_degradation,degradation_index,maintenance_event,maintenance_threshold,health_score,maintenance_event_triggered,failure_event,RUL_days,maintenance_due_14d,maintenance_due_30d,previous_maintenance_event,maintenance_cycle,days_since_maintenance,cycle_start_cumulative_hours,hours_since_maintenance,oem_degradation_index,oem_maintenance_event,oem_health_score,predictive_degradation_index,predictive_maintenance_event,predictive_health_score,oem_failure_event,predictive_failure_event,oem_high_risk_day,predictive_high_risk_day
2025-06-28,21.05555555555556,11.277777777777777,16.166666666666668,68.8,16.8,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.82204251083517,3919.6539210840815,83.74541362185171,2512.362408655551,39.5,12.071159248965229,33.47123471560489,5.431303088697349,0.0049025293594986,0.4169536904911547,0,0.6,58.30463095088453,0,0,94.96890703333024,0,0,0.0,2.0,26,3349.936412321129,569.7175087629525,1.0792175114091045,0,0.0,0.4169536904911547,0,58.30463095088453,1,0,1,0
2025-06-29,25.05555555555556,10.055555555555555,16.666666666666668,65.6,10.3,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.42873920940381,3942.082660293485,83.2263570173639,2496.790710520917,24.73,11.088208216760004,33.00108164711951,4.80517305998568,0.0056117937389107,0.4225654842300654,0,0.6,57.74345157699345,0,0,94.05483569939145,0,1,0.0,2.0,27,3349.936412321129,592.1462479723559,1.0848293051480151,0,0.0,0.4225654842300654,0,57.74345157699345,1,0,1,0
2025-06-30,23.666666666666664,11.77777777777778,16.5,65.2,18.3,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,23.95900261256024,3966.0416629060455,83.88570590033957,2516.571177010187,39.21,11.898834130084444,31.49891233451408,5.679089552520229,0.0060084421241146,0.42857392635418,0,0.6,57.14260736458199,0,0,93.07615669534997,0,1,0.0,2.0,28,3349.936412321129,616.1052505849166,1.0908377472721298,0,0.0,0.42857392635418,0,57.14260736458199,1,0,1,0
2025-07-01,22.444444444444446,8.722222222222223,15.27777777777778,72.2,11.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.329073752045783,3988.370736658091,86.4237176843396,2592.711530530188,30.57,11.531122690187736,33.32187051657647,5.335138951258416,0.0061009649080138,0.4346748912621939,0,0.6,56.53251087378061,0,0,92.08240721145242,0,1,0.0,2.0,29,3349.936412321129,638.4343243369622,1.0969387121801435,0,0.0,0.4346748912621939,0,56.53251087378061,1,0,1,0
2025-07-02,25.05555555555556,9.38888888888889,16.88888888888889,66.7,11.6,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.3836091537494,4009.7543458118407,77.94024770639825,2338.207431191948,34.51,12.080554971079886,29.868889819758053,4.885673808289774,0.0049477098578124,0.4396226011200064,0,0.6,56.03773988799936,0,0,91.2765045072396,0,1,0.0,2.0,30,3349.936412321129,659.8179334907118,1.1018864220379558,0,0.0,0.4396226011200064,0,56.03773988799936,1,0,1,0
2025-07-03,28.33333333333333,12.166666666666666,19.77777777777777,54.9,15.7,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,23.659433065089832,4033.4137788769294,89.94794748629336,2698.438424588801,39.85,12.57318487407495,39.088033417436016,5.936789208662644,0.0078470731271413,0.4474696742471478,0,0.6,55.25303257528522,0,0,89.99834195627,0,1,0.0,2.0,31,3349.936412321129,683.4773665558005,1.1097334951650972,0,0.0,0.4474696742471478,0,55.25303257528522,1,0,1,0
2025-07-04,30.72222222222222,14.27777777777778,21.333333333333336,42.6,19.5,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.64313465769242,4056.056913534623,89.63866179269839,2689.1598537809514,58.85,12.82757837936366,37.54836102286585,5.792463174902715,0.0058846492286102,0.453354323475758,0,0.6,54.6645676524242,0,0,89.03982683251179,0,1,0.0,2.0,32,3349.936412321129,706.1205012134942,1.1156181443937074,0,0.0,0.453354323475758,0,54.6645676524242,1,0,1,0
2025-07-05,29.166666666666668,8.722222222222223,18.444444444444443,31.4,11.9,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,24.0,4080.056913534623,87.69526556359271,2630.8579669077817,52.12,13.176030531015604,36.95368149961114,5.220547258310086,0.0040599853107986,0.4574143087865566,0,0.6,54.25856912134434,0,0,88.37852024116619,0,1,0.0,2.0,33,3349.936412321129,730.1205012134942,1.119678129704506,0,0.0,0.4574143087865566,0,54.25856912134434,1,0,1,0
2025-07-06,31.72222222222222,8.88888888888889,19.33333333333333,29.3,21.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.27485165583285,4102.331765190455,88.89573409925885,2666.872022977765,68.79,12.090051023043005,37.07609878307832,6.034540868539185,0.0073538570304977,0.4647681658170544,0,0.6,53.523183418294565,0,0,87.18069469407705,0,1,0.0,2.0,34,3349.936412321129,752.3953528693264,1.1270319867350036,0,0.0,0.4647681658170544,0,53.523183418294565,1,0,1,0
2025-07-07,23.22222222222222,11.77777777777778,17.61111111111111,57.8,27.7,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.16329645241925,4122.495061642875,87.07492600566061,2612.2477801698183,63.5,11.863942783020205,36.93277512254333,5.627985099545228,0.0063349317363496,0.471103097553404,0,0.6,52.88969024465959,0,0,86.14883576054106,0,1,0.0,2.0,35,3349.936412321129,772.5586493217461,1.1333669184713533,0,0.0,0.471103097553404,0,52.88969024465959,1,0,1,0
2025-07-08,22.444444444444446,13.444444444444446,17.27777777777778,66.7,23.7,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.0,4142.495061642875,99.24551311911748,2977.365393573524,57.76,14.070360377139286,37.36147282483461,5.997921843478567,0.0071902656004244,0.4782933631538285,0,0.6,52.170663684617146,0,0,84.97765663769079,0,1,0.0,2.0,36,3349.936412321129,792.5586493217461,1.1405571840717776,0,0.0,0.4782933631538285,0,52.170663684617146,1,0,1,0
2025-07-09,22.666666666666668,9.055555555555554,14.77777777777778,68.0,9.8,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,24.0,4166.495061642875,84.39034080263244,2531.710224078973,18.95,11.34996148826928,30.67338772533673,5.782139145276088,0.0060053496005886,0.4842987127544172,0,0.6,51.57012872455829,0,0,83.99948135620862,0,1,0.0,2.0,37,3349.936412321129,816.5586493217461,1.1465625336723662,0,0.0,0.4842987127544172,0,51.57012872455829,1,0,1,0
2025-07-10,25.83333333333333,6.944444444444445,15.38888888888889,57.1,14.1,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,24.0,4190.495061642875,82.85041747165796,2485.512524149739,37.95,11.891756547863018,31.70608887024885,5.381300162615334,0.0058352209341282,0.4901339336885454,0,0.6,50.986606631145456,0,0,83.04901731008681,0,1,0.0,2.0,38,3349.936412321129,840.5586493217461,1.1523977546064943,0,0.0,0.4901339336885454,0,50.986606631145456,1,0,1,0
2025-07-11,27.05555555555556,6.555555555555554,16.22222222222222,50.2,12.3,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.7307211800761,4212.225782822951,79.72530693749836,2391.759208124951,35.11,10.768126503340596,34.159459109858375,5.113860993932957,0.0067996561965977,0.4969335898851431,0,0.6,50.30664101148569,0,0,81.94146220397992,0,1,0.0,2.0,39,3349.936412321129,862.2893705018223,1.159197410803092,0,0.0,0.4969335898851431,0,50.30664101148569,1,0,1,0
2025-07-12,29.33333333333333,9.72222222222222,19.0,41.4,19.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.42521901829602,4233.651001841247,77.77416130595515,2333.2248391786543,54.19,11.836016049051228,36.238954439916704,5.005278003875729,0.0053062830277221,0.5022398729128653,0,0.6,49.776012708713466,0,0,81.07715367250702,0,1,0.0,2.0,40,3349.936412321129,883.7145895201184,1.1645036938308142,0,0.0,0.5022398729128653,0,49.776012708713466,1,0,1,0
2025-07-13,23.55555555555556,13.11111111111111,18.33333333333333,66.5,17.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,24.0,4257.651001841247,76.28869748679247,2288.660924603774,37.53,12.23075050414407,34.24798236195013,5.390074709606523,0.0058631050289951,0.5081029779418604,0,0.6,49.18970220581396,0,0,80.12214775386165,0,1,0.0,2.0,41,3349.936412321129,907.7145895201184,1.1703667988598092,0,0.0,0.5081029779418604,0,49.18970220581396,1,0,1,0
2025-07-14,27.33333333333333,9.333333333333332,18.05555555555556,61.5,14.3,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.339431476934767,4277.990433318182,78.77841880738357,2363.3525642215072,37.27,11.832473314488618,34.25378017118799,5.374577392785872,0.0061006173867909,0.5142035953286515,0,0.6,48.57964046713485,0,0,79.12845487560618,0,1,0.0,2.0,42,3349.936412321129,928.0540209970532,1.1764674162466,0,0.0,0.5142035953286515,0,48.57964046713485,1,0,1,0
2025-07-15,28.666666666666668,10.666666666666668,19.05555555555556,51.7,15.2,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.65790947156626,4298.648342789748,84.5052373284355,2535.157119853065,52.86,12.431072258846244,34.30406175439739,5.45265551366253,0.0061292356426238,0.5203328309712753,0,0.6,47.96671690287248,0,0,78.1301005417625,1,1,0.0,2.0,43,3349.936412321129,948.7119304686194,1.182596651889224,0,0.0,0.5203328309712753,0,47.96671690287248,1,0,1,0
2025-07-16,28.666666666666668,10.72222222222222,19.111111111111114,49.8,12.5,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.964990192033568,4321.613332981782,87.340065899484,2620.20197698452,39.07,11.939778316906253,37.33849731047026,5.225008205994111,0.0058294406484031,0.5261622716196784,0,0.6,47.38377283803216,0,0,77.18057801162098,1,1,0.0,2.0,44,3349.936412321129,971.6769206606532,1.188426092537627,0,0.0,0.5261622716196784,0,47.38377283803216,1,0,1,0
2025-07-17,26.944444444444443,11.666666666666666,18.38888888888889,46.1,16.1,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.40809231571061,4343.021425297493,85.35799440986513,2560.739832295954,49.18,12.106753126854514,33.25617653264221,5.473180905742791,0.006437410569846,0.5325996821895245,0,0.6,46.74003178104756,0,0,76.13202691718375,1,1,0.0,2.0,45,3349.936412321129,993.085012976364,1.194863503107473,0,0.0,0.5325996821895245,0,46.74003178104756,1,0,1,0
2025-07-18,27.666666666666668,8.333333333333334,18.05555555555556,48.3,12.8,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.99231719991989,4365.013742497413,79.641253057992,2389.23759173976,39.84,10.501901300039352,35.04134140129139,5.079520946125673,0.0073281445046954,0.5399278266942199,0,0.6,46.00721733057801,0,0,74.93838952879261,1,1,0.0,2.0,46,3349.936412321129,1015.0773301762838,1.2021916476121683,0,0.0,0.5399278266942199,0,46.00721733057801,1,0,1,0
2025-07-19,24.05555555555556,14.77777777777778,18.944444444444443,63.2,27.7,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.75483565221323,4386.768578149626,91.30129194813976,2739.0387584441924,59.07,13.20502356631176,38.016546006745166,5.318034317292614,0.0069093654729354,0.5468371921671553,0,0.6,45.31628078328447,0,0,73.81296453843248,1,1,0.0,2.0,47,3349.936412321129,1036.8321658284967,1.2091010130851036,0,0.0,0.5468371921671553,0,45.31628078328447,1,0,1,0
2025-07-20,20.33333333333333,13.055555555555555,17.0,71.9,22.4,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.5063618231984,4409.274939972824,90.17588870610663,2705.276661183199,46.83,13.041712650729458,39.22656193453135,5.230601025540772,0.0057605667301987,0.5525977588973541,0,0.6,44.74022411026459,0,0,72.87466046663346,1,1,0.0,2.0,48,3349.936412321129,1059.338527651695,1.2148615798153024,0,0.0,0.5525977588973541,0,44.74022411026459,1,0,1,0
2025-07-21,24.33333333333333,10.166666666666664,17.27777777777778,65.2,13.4,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,24.0,4433.274939972824,83.88246184804588,2516.473855441376,37.43,11.045687284258362,32.32088223951184,5.446752029152907,0.0074858777375224,0.5600836366348766,0,0.6,43.99163633651234,0,0,71.65533086052287,1,1,0.0,2.0,49,3349.936412321129,1083.338527651695,1.2223474575528248,0,0.0,0.5600836366348766,0,43.99163633651234,1,0,1,0
2025-07-22,26.55555555555556,13.833333333333334,19.66666666666667,52.5,16.6,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.13587736035262,4455.410817333176,80.42958698734702,2412.887609620411,51.18,11.639058512834351,36.14765907628798,4.4832930670949445,0.0048890056764165,0.5649726423112932,0,0.6,43.50273576887068,0,0,70.85899012738255,1,1,0.0,2.0,50,3349.936412321129,1105.474405012047,1.2272364632292414,0,0.0,0.5649726423112932,0,43.50273576887068,1,0,1,0
2025-07-23,20.33333333333333,13.11111111111111,16.944444444444443,79.5,19.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.96590818991529,4478.376725523091,88.83899544580859,2665.1698633742576,46.6,11.926387319547976,37.45838784105486,5.572034660621197,0.0066395146887755,0.5716121570000687,0,0.6,42.83878429999313,0,0,69.77751950842618,1,1,0.0,2.0,51,3349.936412321129,1128.4403132019625,1.2338759779180168,0,0.0,0.5716121570000687,0,42.83878429999313,1,0,1,0
2025-07-24,23.833333333333336,10.444444444444445,16.666666666666668,72.7,11.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.0,4498.376725523091,86.31581511240273,2589.474453372082,29.93,11.320489611587837,35.60394270754482,5.232799351916309,0.0059848123518484,0.5775969693519172,0,0.6,42.24030306480828,0,0,68.80268941588446,1,1,0.0,2.0,52,3349.936412321129,1148.4403132019625,1.2398607902698653,0,0.0,0.5775969693519172,0,42.24030306480828,1,0,1,0
2025-07-25,28.944444444444443,10.61111111111111,19.05555555555556,54.2,16.3,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.926922397104825,4520.303647920196,74.86310918409467,2245.89327552284,47.14,11.429989548138522,33.85280430916018,5.4972747492765786,0.0064983259256028,0.58409529527752,0,0.6,41.590470472248,0,0,67.74421618548062,1,1,0.0,2.0,53,3349.936412321129,1170.3672355990675,1.2463591161954681,0,0.0,0.58409529527752,0,41.590470472248,1,0,1,0
2025-07-26,26.05555555555556,12.888888888888893,18.666666666666664,62.4,19.7,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.735154594560694,4541.038802514757,84.52413820810916,2535.724146243275,40.56,10.936529979154496,35.707432381692634,5.140729694156287,0.0062918437448628,0.5903871390223829,0,0.6,40.96128609776171,0,0,66.71937559575547,1,1,0.0,2.0,54,3349.936412321129,1191.1023901936278,1.2526509599403308,0,0.0,0.5903871390223829,0,40.96128609776171,1,0,1,0
2025-07-27,18.666666666666664,13.88888888888889,16.444444444444443,74.1,25.9,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.17178040936456,4561.210582924121,86.83425068452067,2605.02752053562,51.03,12.784775273940186,34.53841872557366,5.767771410895337,0.0069364572779616,0.5973235963003446,0,0.6,40.26764036996554,0,0,65.58953778419924,1,1,0.0,2.0,55,3349.936412321129,1211.274170602992,1.2595874172182924,0,0.0,0.5973235963003446,0,40.26764036996554,1,0,1,0
2025-07-28,19.444444444444443,8.722222222222223,14.166666666666666,60.5,21.7,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.682771449606875,4581.893354373728,78.70213649458572,2361.064094837572,54.95,12.3215984545337,31.426815919828407,5.193622542887248,0.0055721364472677,0.2713030797364255,1,0.6,72.86969202635744,1,0,118.6930591058575,1,1,0.0,2.0,56,3349.936412321129,1231.9569420525986,1.26515955366556,0,0.0,0.2713030797364255,1,72.86969202635744,1,0,1,0
2025-07-29,20.55555555555556,5.166666666666665,12.5,59.0,11.7,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.498814838948785,4603.392169212676,86.3289037498621,2589.8671124958632,39.3,11.959761005970512,28.98730439958852,5.495789734045872,0.0056592293847889,0.2769623091212145,0,0.6,72.30376908787855,0,0,117.77126126483,0,0,1.0,3.0,0,4603.392169212676,0.0,1.2708187830503488,0,0.0,0.2769623091212145,0,72.30376908787855,1,0,1,0
2025-07-30,23.55555555555556,3.8333333333333326,13.61111111111111,53.0,13.2,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,23.37385381353402,4626.76602302621,74.81624260319548,2244.4872780958644,40.81,9.969245153263367,28.436626711401487,5.157907724589603,0.0046046670210869,0.2815669761423014,0,0.6,71.84330238576986,0,0,117.02123474530116,0,0,0.0,3.0,1,4603.392169212676,23.37385381353397,1.2754234500714356,0,0.0,0.2815669761423014,0,71.84330238576986,1,0,1,0
2025-07-31,26.72222222222221,5.666666666666668,16.11111111111111,46.0,17.9,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.01041092339065,4646.776433949601,94.3533027000852,2830.599081002556,54.44,12.683254903005622,32.64638181400964,5.613798555681399,0.0058450885560519,0.2874120646983533,0,0.6,71.25879353016467,0,0,116.06916342158608,0,0,0.0,3.0,2,4603.392169212676,43.38426473692471,1.2812685386274876,0,0.0,0.2874120646983533,0,71.25879353016467,1,0,1,0
2025-08-01,26.333333333333336,9.444444444444445,17.83333333333333,46.4,33.6,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.045947238891625,4668.822381188493,93.73564989541602,2812.0694968624807,77.23,14.432202958684629,37.94361827379615,6.247727858272157,0.0062115939289821,0.2936236586273355,0,0.6,70.63763413726645,0,0,115.05739424176356,0,0,0.0,3.0,3,4603.392169212676,65.43021197581675,1.2874801325564698,0,0.0,0.2936236586273355,0,70.63763413726645,1,0,1,0
2025-08-02,22.83333333333333,10.666666666666668,16.166666666666668,53.3,21.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.27374584999963,4690.096127038492,83.23237865987925,2496.9713597963773,58.01,11.009893152426052,33.435519007440554,4.979094971819242,0.0045996856364741,0.2982233442638096,0,0.6,70.17766557361904,0,0,114.30817911001728,0,0,0.0,3.0,4,4603.392169212676,86.70395782581636,1.2920798181929438,0,0.0,0.2982233442638096,0,70.17766557361904,1,0,1,0
2025-08-03,23.444444444444443,9.22222222222222,15.555555555555555,64.1,13.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.50849035845706,4711.60461739695,87.54418036487351,2626.325410946205,36.44,11.92297272309312,32.873511714230425,5.584667458052282,0.0046203759915923,0.302843720255402,0,0.6,69.7156279744598,0,0,113.5555938507534,0,0,0.0,3.0,5,4603.392169212676,108.21244818427384,1.2967001941845362,0,0.0,0.302843720255402,0,69.7156279744598,1,0,1,0
2025-08-04,27.444444444444446,8.666666666666666,17.38888888888889,53.5,14.8,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,23.504136737956905,4735.108754134907,70.0,2100.0,40.31,10.219299610766372,29.49789231947153,5.131916570459112,0.0038929360388711,0.3067366562942731,0,0.6,69.32633437057268,0,0,112.92149691071155,0,0,0.0,3.0,6,4603.392169212676,131.71658492223105,1.3005931302234073,0,0.0,0.3067366562942731,0,69.32633437057268,1,0,1,0
2025-08-05,27.55555555555556,8.38888888888889,17.72222222222222,48.3,17.2,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.80717315550589,4757.915927290413,76.90556637814267,2307.16699134428,49.66,12.044530461043829,35.66040625850284,5.44662733649916,0.005233135604396,0.3119697918986691,0,0.6,68.80302081013309,0,0,112.06910292313044,0,0,0.0,3.0,7,4603.392169212676,154.5237580777366,1.3058262658278033,0,0.0,0.3119697918986691,0,68.80302081013309,1,0,1,0
2025-08-06,29.444444444444443,8.833333333333334,19.166666666666668,46.7,16.1,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,24.0,4781.915927290413,82.9435475589351,2488.306426768053,32.22,11.264526828643076,36.425396027913926,5.882818645614403,0.0061542984444257,0.3181240903430949,0,0.6,68.18759096569052,0,0,111.06666626022388,0,0,0.0,3.0,8,4603.392169212676,178.5237580777366,1.3119805642722289,0,0.0,0.3181240903430949,0,68.18759096569052,1,0,1,0
2025-08-07,21.944444444444443,15.11111111111111,18.111111111111107,67.0,26.8,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.76824148112515,4803.684168771538,77.49506885001199,2324.85206550036,57.65,12.131082518368766,33.600146237582344,5.048369561763076,0.0039204928989618,0.3220445832420567,0,0.6,67.79554167579433,0,0,110.42808074896324,0,0,0.0,3.0,9,4603.392169212676,200.2919995588618,1.3159010571711907,0,0.0,0.3220445832420567,0,67.79554167579433,1,0,1,0
2025-08-08,24.22222222222221,12.333333333333336,17.61111111111111,67.1,22.8,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.956086082493947,4824.640254854032,90.00077537841462,2700.0232613524386,31.11,12.416092239857717,35.4399588301784,5.212176898227037,0.004743881913696,0.3267884651557527,0,0.6,67.32115348442473,0,0,109.65537835278752,0,0,0.0,3.0,10,4603.392169212676,221.24808564135583,1.3206449390848867,0,0.0,0.3267884651557527,0,67.32115348442473,1,0,1,0
2025-08-09,23.55555555555556,11.11111111111111,16.555555555555557,68.6,12.3,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.66421177467925,4846.304466628711,98.98107571523596,2969.4322714570785,23.47,13.540698977083888,34.306699923461444,5.688814594912727,0.0051054090874931,0.3318938742432459,0,0.6,66.8106125756754,0,0,108.82378896942326,0,0,0.0,3.0,11,4603.392169212676,242.91229741603547,1.3257503481723798,0,0.0,0.3318938742432459,0,66.8106125756754,1,0,1,0
2025-08-10,28.22222222222222,9.666666666666666,18.72222222222222,58.5,13.2,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.36374518690684,4868.668211815619,76.76369696399489,2302.9109089198464,39.81,11.233924785281904,33.1361055374039,5.354789625243482,0.0056044656903193,0.3374983399335653,0,0.6,66.25016600664347,0,0,107.9109112572501,0,0,0.0,3.0,12,4603.392169212676,265.27604260294265,1.3313548138626992,0,0.0,0.3374983399335653,0,66.25016600664347,1,0,1,0
2025-08-11,25.33333333333333,11.77777777777778,18.33333333333333,61.3,24.4,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.264860037680567,4890.933071853299,79.13775617140365,2374.132685142109,56.6,12.217042678523596,34.35337266148022,5.485140551737001,0.0048663246017759,0.3423646645353413,0,0.6,65.76353354646587,0,0,107.1182649079586,0,0,0.0,3.0,13,4603.392169212676,287.54090264062324,1.336221138464475,0,0.0,0.3423646645353413,0,65.76353354646587,1,0,1,0
2025-08-12,23.944444444444443,13.38888888888889,18.277777777777786,67.9,16.3,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.37341789164995,4911.306489744949,86.64813857816951,2599.4441573450854,32.9,11.176323346689845,37.22397963359225,5.430943783130839,0.0044812519781298,0.3468459165134711,0,0.6,65.31540834865288,0,0,106.38834072258396,0,0,0.0,3.0,14,4603.392169212676,307.91432053227345,1.340702390442605,0,0.0,0.3468459165134711,0,65.31540834865288,1,0,1,0
2025-08-13,25.666666666666668,10.388888888888893,18.22222222222222,63.8,11.6,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.13573467244181,4933.442224417391,96.27781303949736,2888.3343911849206,29.33,13.17733182480666,36.72270379551469,5.546013408185485,0.0063911185875823,0.3532370351010535,0,0.6,64.67629648989465,0,0,105.34732985074704,0,0,0.0,3.0,15,4603.392169212676,330.05005520471514,1.3470935090301872,0,0.0,0.3532370351010535,0,64.67629648989465,1,0,1,0
2025-08-14,30.05555555555556,10.666666666666668,19.444444444444443,50.4,13.9,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.34234249520836,4955.784566912599,76.44337981222068,2293.301394366621,48.76,11.198015960941971,36.29678008746925,5.38136936397028,0.0065984501829495,0.359835485284003,0,0.6,64.0164514715997,0,0,104.27254798219104,0,0,0.0,3.0,16,4603.392169212676,352.3923976999231,1.3536919592131367,0,0.0,0.359835485284003,0,64.0164514715997,1,0,1,0
2025-08-15,30.72222222222222,10.666666666666668,20.500000000000004,39.8,11.4,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,24.0,4979.784566912599,86.74325285614859,2602.2975856844578,39.76,11.851883146448014,37.21284592631427,5.121778631035323,0.0050995025377257,0.3649349878217288,0,0.6,63.50650121782712,0,0,103.44192068119762,0,0,0.0,3.0,17,4603.392169212676,376.3923976999231,1.3587914617508623,0,0.0,0.3649349878217288,0,63.50650121782712,1,0,1,0
2025-08-16,26.72222222222221,11.333333333333334,19.05555555555556,56.7,19.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,24.0,5003.784566912599,97.74909195569175,2932.472758670753,58.69,13.569503459030736,39.299070006934826,6.3200553540420605,0.0059299617150358,0.3708649495367646,0,0.6,62.913505046323536,0,0,102.47602487902569,0,0,0.0,3.0,18,4603.392169212676,400.3923976999231,1.3647214234658982,0,0.0,0.3708649495367646,0,62.913505046323536,1,0,1,0
2025-08-17,24.944444444444446,15.333333333333334,19.55555555555556,63.2,19.9,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.72013497416177,5024.504701886761,73.43768596274512,2203.130578882354,46.3,10.482572704349684,34.44552824047908,5.853042776683489,0.0061024846510784,0.376967434187843,0,0.6,62.30325658121569,0,0,101.48202785331976,0,0,0.0,3.0,19,4603.392169212676,421.1125326740848,1.3708239081169766,0,0.0,0.376967434187843,0,62.30325658121569,1,0,1,0
2025-08-18,24.444444444444443,13.555555555555555,18.55555555555556,68.7,14.3,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.568924957676234,5046.073626844437,76.03251555207918,2280.975466562375,37.26,11.314786258630802,35.77791407712265,5.272208473956695,0.004199408526765,0.3811668427146081,0,0.6,61.88331572853918,0,0,100.79801145278842,0,0,0.0,3.0,20,4603.392169212676,442.6814576317611,1.3750233166437416,0,0.0,0.3811668427146081,0,61.88331572853918,1,0,1,0
2025-08-19,30.05555555555556,10.0,19.88888888888889,54.3,15.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.0,5066.073626844437,82.03475375477413,2461.042612643224,50.17,12.551613436844438,36.4618103942406,5.637280787135564,0.0045699264861744,0.3857367692007826,0,0.6,61.42632307992173,0,0,100.05364361006892,0,0,0.0,3.0,21,4603.392169212676,462.6814576317611,1.379593243129916,0,0.0,0.3857367692007826,0,61.42632307992173,1,0,1,0
2025-08-20,32.44444444444444,12.77777777777778,22.27777777777777,42.5,17.7,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.11393947905477,5087.187566323491,81.35588111001212,2440.6764333003634,51.75,12.207437400549615,37.00615357630534,5.2579065904534685,0.0053084063674271,0.3910451755682098,0,0.6,60.89548244317902,0,0,99.1889892205608,0,0,0.0,3.0,22,4603.392169212676,483.7953971108154,1.3849016494973432,0,0.0,0.3910451755682098,0,60.89548244317902,1,0,1,0
2025-08-21,34.94444444444444,12.72222222222222,23.666666666666664,38.4,18.6,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.47340750538551,5109.660973828877,90.68820901427551,2720.6462704282653,49.15,11.935107939052676,39.63739296476588,5.0651270596234745,0.0071199653246518,0.3981651408928616,0,0.6,60.18348591071383,0,0,98.02926088685948,0,0,0.0,3.0,23,4603.392169212676,506.2688046162011,1.392021614821995,0,0.0,0.3981651408928616,0,60.18348591071383,1,0,1,0
2025-08-22,35.333333333333336,13.555555555555555,24.0,29.9,15.2,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,23.80878043133235,5133.46975426021,86.69161803874587,2600.748541162376,51.62,12.42202479593484,41.05839280129627,5.3877951979125775,0.0056734394128218,0.4038385803056835,0,0.6,59.616141969431645,0,0,97.10514845982192,0,1,0.0,3.0,24,4603.392169212676,530.0775850475338,1.3976950542348168,0,0.0,0.4038385803056835,0,59.616141969431645,1,0,1,0
