date,blower_id,site_id,operational_class,max_op_ambient_temp_c,min_op_ambient_temp_c,max_op_discharge_temp_c,max_op_pressure_diff_psi,service_interval_days,max_op_rpm,daily_op_hours,daily_load_percent,rpm,cumulative_op_hours,amb_temp_max_c,amb_temp_min_c,amb_temp_avg_c,humidity,wind_gust_kph,dust_index_raw,dust_index,pressure_diff_psi,casing_temperature_c,vibration_mm_s,daily_degradation,degradation_index,maintenance_event,health_score,RUL_days,failure_threshold,failure_event,maintenance_event_triggered,daily_degradation_rate
2025-03-09,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.306472311003148,81.76353745134803,2452.906123540441,1440.9947184783814,29.944444444444443,21.055555555555557,24.777777777777775,76.9,13.0,0.275631616715978,27.56,12.395575045277457,43.61558290745049,5.128094357004593,0.005421010682353077,0.37733461031709326,0,62.266538968290675,922.9730446192248,1.0,0,0,0.005421010682353067
2025-03-10,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,22.28696382188573,91.00583116880007,2730.174935064002,1463.2816823002672,32.27777777777778,20.500000000000004,26.333333333333336,72.9,19.8,0.4655845083485719,46.56,13.137471892268241,46.675271473278144,5.075038513836309,0.005643703779227518,0.38297831409632077,0,61.702168590367926,914.6074175162066,1.0,0,0,0.005643703779227516
2025-03-11,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.71304351267758,83.66086972582869,2509.8260917748607,1483.9947258129448,28.833333333333332,21.166666666666664,25.0,74.1,26.4,0.5130824028035382,51.31,14.046026771108824,43.525290240116924,5.1595769130830815,0.005652021421180136,0.3886303355175009,0,61.13696644824991,906.229461224118,1.0,0,0,0.005652021421180153
2025-03-12,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,76.07019573663455,2282.1058720990363,1503.9947258129448,27.83333333333333,20.944444444444443,23.944444444444443,80.6,26.4,0.4328633028807229,43.29,12.275417259892743,39.170550296822505,4.797031828143474,0.005646387724400201,0.3942767232419011,0,60.57232767580989,897.8598557258196,1.0,0,0,0.0056463877244001814
2025-03-13,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,77.06698950197564,2312.009685059269,1523.9947258129448,30.444444444444443,21.0,24.72222222222222,78.2,17.7,0.3114880202522069,31.15,11.915078935991032,39.493760083016824,5.776590804588635,0.006159287072926918,0.400436010314828,0,59.9563989685172,888.7299827048087,1.0,0,0,0.0061592870729269
2025-03-14,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,78.56383399798872,2356.9150199396618,1543.9947258129448,28.166666666666668,18.944444444444443,23.72222222222222,78.7,24.4,0.4265289730015067,42.65,12.24186885417414,41.01191097161089,5.658922063872312,0.006395681523647875,0.4068316918384759,0,59.31683081615241,879.2497036558923,1.0,0,0,0.006395681523647889
2025-03-15,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.745741116080644,88.48012520837635,2654.4037562512904,1565.7404669290254,26.833333333333332,18.666666666666664,22.444444444444446,79.2,27.5,0.5445659737106247,54.46,13.814469630410093,41.91966129924341,5.434103516584709,0.005994112823073486,0.4128258046615494,0,58.71741953384506,870.3646674008329,1.0,0,0,0.005994112823073494
2025-03-16,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.21363860410585,85.99698015249396,2579.909404574819,1586.9541055331313,27.055555555555557,18.333333333333332,22.055555555555557,73.4,23.0,0.4786006518828933,47.86,13.868073434071915,42.62703390170558,5.395452821472915,0.006241123153862897,0.41906692781541227,0,58.093307218458776,861.113489264695,1.0,0,0,0.006241123153862882
2025-03-17,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,22.03572803110165,89.83339747847438,2695.0019243542315,1608.9898335642329,25.444444444444443,18.055555555555557,21.5,75.2,15.0,0.3718195057986265,37.18,13.47758360259449,42.016527334486746,5.211462550144419,0.006270632859966809,0.4253375606753791,0,57.46624393246209,851.8185690742532,1.0,0,0,0.006270632859966818
2025-03-18,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.3591210304952,82.00923147564426,2460.2769442693275,1629.348954594728,26.666666666666668,16.77777777777778,21.611111111111114,75.4,15.0,0.3151326057784114,31.51,12.805561833949225,38.9372130037612,4.709980957548801,0.005457002380369627,0.4307945630557487,0,56.92054369442513,843.7296882966191,1.0,0,0,0.005457002380369613
2025-03-19,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.23780953661507,86.109777837537,2583.29333512611,1650.586764131343,27.444444444444446,19.166666666666668,22.61111111111111,76.3,17.7,0.3836793655062167,38.37,13.465640932342753,39.157360192729904,5.431627713592759,0.006245724065393051,0.43704028712114174,0,56.29597128788583,834.4716902578602,1.0,0,0,0.006245724065393032
2025-03-20,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.938385590951004,89.37913275777136,2681.373982733141,1672.525149722294,29.333333333333332,19.61111111111111,23.5,72.2,15.4,0.3869239641428113,38.69,14.252052775963504,42.298067700994324,5.346072075053372,0.006020888049548295,0.44306117517069005,0,55.69388248293099,825.5469652506888,1.0,0,0,0.006020888049548312
2025-03-21,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.535980190419643,82.83457422195833,2485.03722665875,1693.0611299127136,30.166666666666668,17.444444444444443,23.333333333333332,74.9,10.5,0.2515993396806547,25.16,12.290118604544059,40.97340019491055,5.223390764185169,0.005935057174566758,0.4489962323452568,0,55.10037676547432,816.7494668170782,1.0,0,0,0.005935057174566771
2025-03-22,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.685162856336117,88.19742666290188,2645.9227998870565,1714.7462927690497,31.833333333333332,17.61111111111111,24.444444444444443,72.8,11.2,0.30941653965564836,30.94,12.436939491238302,42.18717447065155,4.923076205940386,0.0058335495235665525,0.4548297818688234,0,54.51702181311766,808.1024325448742,1.0,0,0,0.005833549523566572
2025-03-23,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.007111088400023,80.36651841253344,2410.995552376003,1734.7534038574497,32.94444444444444,20.0,25.777777777777782,69.4,11.6,0.27343068707365153,27.34,12.860197865414001,42.27103754441371,5.031964775132833,0.0056543832395145,0.4604841651083379,0,53.95158348916621,799.7209753441193,1.0,0,0,0.005654383239514504
2025-03-24,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.455419230152394,82.4586230740445,2473.758692221335,1755.208823087602,32.05555555555556,19.499999999999996,25.555555555555557,67.7,13.9,0.33168222830666705,33.17,12.582331990615376,43.37931674126497,5.326558603086319,0.006535526096399565,0.46701969120473746,0,53.29803087952625,790.0334055524946,1.0,0,0,0.006535526096399569
2025-03-25,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.427393159002506,82.3278347420117,2469.835042260351,1775.6362162466046,30.0,19.66666666666667,24.27777777777778,69.0,9.6,0.2572940576810359,25.73,12.99600134906974,41.19878214414511,5.440655255723435,0.006184066802016528,0.473203758006754,0,52.67962419932459,780.8668016927675,1.0,0,0,0.006184066802016552
2025-03-26,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,76.62912248087672,2298.8736744263015,1795.6362162466046,31.833333333333332,18.666666666666664,25.11111111111111,65.0,12.5,0.2786207161332464,27.86,12.202709579870138,40.68613243115034,5.2207711451785315,0.006188800025507768,0.4793925580322618,0,52.060744196773825,771.6931818052203,1.0,0,0,0.006188800025507757
2025-03-27,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.730458721178373,88.40880736549907,2652.264220964972,1817.366674967783,29.444444444444443,22.444444444444446,24.944444444444446,68.9,18.1,0.4360502113408664,43.61,13.635623897793245,44.20205491843544,5.168432357621689,0.00660866582465612,0.4860012238569179,0,51.39987761430821,761.8971974481002,1.0,0,0,0.006608665824656135
2025-03-28,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.295896489695913,81.71418361858093,2451.425508557428,1837.6625714574789,29.333333333333332,19.72222222222222,24.444444444444443,73.4,16.1,0.3384854385454194,33.85,12.88266447269543,41.3767562920976,5.56569955480354,0.006704965644559583,0.4927061895014775,0,50.72938104985225,751.9584684653025,1.0,0,0,0.0067049656445595796
2025-03-29,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.01874117809153,85.08745883109381,2552.623764932814,1858.6813126355703,31.666666666666668,19.499999999999996,24.61111111111111,72.3,11.0,0.286027880539559,28.6,13.777377574861593,43.45418929922685,5.26345002829645,0.006772270566833047,0.49947846006831054,0,50.05215399316894,741.9199738137238,1.0,0,0,0.00677227056683305
2025-03-30,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.721119988358865,88.36522661234136,2650.956798370241,1880.4024326239291,34.77777777777778,18.833333333333336,26.555555555555557,64.1,13.6,0.38351034881831136,38.35,14.525360659637599,46.28440517909727,5.867679610762109,0.007120100905938204,0.5065985609742487,0,49.34014390257513,731.365892408145,1.0,0,0,0.007120100905938176
2025-03-31,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.669796764044918,88.1257182322096,2643.771546966288,1902.072229387974,30.333333333333332,20.555555555555557,25.222222222222225,75.3,19.9,0.4369995746745131,43.7,13.714005208465256,42.316568033529165,5.573880645362169,0.006578375143993804,0.5131769361182426,0,48.682306388175746,721.6148077390719,1.0,0,0,0.006578375143993842
2025-04-01,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.998077663459178,89.65769576280951,2689.7308728842854,1924.070307051433,31.333333333333332,21.27777777777778,25.611111111111107,69.5,11.2,0.3330470332264171,33.3,13.481287915311395,43.736945666036966,5.177169131030393,0.0065494193711412,0.5197263554893837,0,48.02736445106163,711.9066440324802,1.0,0,0,0.006549419371141174
2025-04-02,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.852271773235863,84.31060160843404,2529.3180482530215,1944.9225788246688,33.05555555555556,19.833333333333332,26.333333333333336,66.4,21.3,0.467570963869767,46.76,13.996474223492257,47.005155470315465,5.425873345114526,0.006353987262659339,0.5260803427520431,0,47.391965724795696,702.4881681279901,1.0,0,0,0.006353987262659344
2025-04-03,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.36505253193377,82.03691181569093,2461.107354470728,1965.2876313566026,26.555555555555557,19.555555555555557,22.944444444444443,78.3,25.7,0.4735715923343003,47.36,12.854891547028512,38.75868952144303,5.438953419417618,0.005955819488115856,0.5320361622401589,0,46.796383775984104,693.6598938457979,1.0,0,0,0.005955819488115854
2025-04-04,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.8804226836404,84.44197252365521,2533.259175709656,1986.1680540402429,25.444444444444443,19.055555555555557,22.277777777777775,78.3,17.4,0.35900456564515626,35.9,13.202312713438095,37.157220435223465,5.617556619331161,0.006073312183990406,0.5381094744241494,0,46.189052557585065,684.6574608693395,1.0,0,0,0.006073312183990431
2025-04-05,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,73.18865896229379,2195.6597688688134,2006.1680540402429,28.055555555555557,19.499999999999996,23.333333333333332,75.5,13.2,0.22315708782590804,22.32,11.466847882629512,36.203313408522526,4.9041820172243895,0.005613951874309602,0.5437234262984589,0,45.627657370154104,676.3359348304248,1.0,0,0,0.005613951874309575
2025-04-06,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,74.87021269303838,2246.1063807911514,2026.1680540402429,29.944444444444443,18.277777777777782,24.333333333333332,70.6,13.4,0.25794278907725837,25.79,11.92687324810223,40.517547725224276,5.505653940763372,0.006880051585545362,0.5506034778840043,0,44.939652211599565,666.1376770433942,1.0,0,0,0.006880051585545388
2025-04-07,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,75.74110271351918,2272.2330814055754,2046.1680540402429,30.666666666666668,20.166666666666668,25.222222222222225,71.5,13.9,0.26849994001720057,26.85,11.474014841242022,41.241939369638786,5.318202746567819,0.006305505858407776,0.556908983742412,0,44.30910162575879,656.7910648236871,1.0,0,0,0.006305505858407723
2025-04-08,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,78.01927220678962,2340.578166203689,2066.168054040243,33.94444444444444,18.166666666666668,26.0,67.5,13.9,0.3007725792548466,30.08,11.430150751956582,42.04398683285102,4.993043826969434,0.006364793247927545,0.5632737769903395,0,43.67262230096605,647.3565712742654,1.0,0,0,0.006364793247927492
2025-04-09,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.599661340085156,87.79841958706406,2633.952587611922,2087.7677153803284,28.555555555555557,20.0,23.388888888888886,78.6,26.8,0.5309855367329973,53.1,12.989366044840118,43.539603609633396,5.729253084544139,0.007734377449900639,0.5710081544402402,0,42.89918455597598,635.8919515580411,1.0,0,0,0.007734377449900687
2025-04-10,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,78.66164661247957,2359.8493983743874,2107.7677153803284,30.944444444444443,19.499999999999996,24.61111111111111,72.2,19.5,0.3754498567558065,37.54,12.022456138628357,37.254730738131265,5.7423060733494875,0.006711519255096856,0.577719673695337,0,42.228032630466295,625.9435081989974,1.0,0,0,0.006711519255096832
2025-04-11,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.432756168940916,82.35286212172427,2470.5858636517282,2128.2004715492694,26.166666666666664,19.555555555555557,22.22222222222222,75.1,19.9,0.3965648881710465,39.66,12.768819948485516,40.35975845756668,5.934609383682189,0.007547606942076751,0.5852672806374138,0,41.47327193625861,614.7557372479488,1.0,0,0,0.00754760694207679
2025-04-12,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,22.948842446679098,94.09459808450245,2822.8379425350736,2151.1493139959484,25.222222222222225,16.27777777777778,20.833333333333332,78.1,13.0,0.3589106212385097,35.89,13.757518034280837,42.72135322674748,5.393005069659027,0.006718902134247275,0.5919861827716612,0,40.80138172283389,604.7963502929376,1.0,0,0,0.0067189021342473065
2025-04-13,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.46560404340786,82.50615220257002,2475.184566077101,2171.6149180393563,30.944444444444443,15.333333333333334,22.83333333333333,67.6,12.8,0.31496140462153194,31.5,13.654169279446059,39.23490201797179,5.183787975415355,0.006678118334454963,0.5986643011061161,0,40.13356988938839,594.8974169113693,1.0,0,0,0.006678118334454974
2025-04-14,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,22.10627335270063,90.1626089792696,2704.878269378088,2193.721191392057,33.44444444444444,17.27777777777778,24.88888888888889,55.8,16.6,0.47716784191541795,47.72,14.576431493087913,43.88455109456915,6.211959182639491,0.007495299761511718,0.12123192017352558,1,87.87680798264745,1302.592473567022,1.0,0,0,-0.47743238093259055
2025-04-15,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,78.46467623993087,2353.940287197926,2213.721191392057,29.944444444444443,18.5,23.61111111111111,73.2,17.2,0.3335349890153792,33.35,11.914775303422962,39.046399566113664,4.839552170124783,0.004729915551887794,0.12596183572541336,0,87.40381642745866,1295.5813490849932,1.0,0,0,0.004729915551887787
2025-04-16,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.691843663198554,83.56193709492659,2506.8581128477977,2234.4130350552555,27.555555555555554,19.222222222222218,22.77777777777778,82.5,11.6,0.24385510623360265,24.39,12.670028564768872,39.065708298914,4.980819079364557,0.005194803349432487,0.13115663907484584,0,86.88433609251541,1287.8811243044486,1.0,0,0,0.005194803349432481
2025-04-17,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,78.34984561562594,2350.495368468778,2254.4130350552555,22.666666666666668,17.77777777777778,20.27777777777778,81.2,20.8,0.35785762741320115,35.79,12.27954698723117,36.55809443645703,5.056963103855305,0.004329504165266665,0.13548614324011252,0,86.45138567598875,1281.463527136983,1.0,0,0,0.004329504165266673
2025-04-18,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.491450386149157,82.62676846869606,2478.8030540608815,2274.9044854414046,22.16666666666667,17.72222222222222,19.66666666666667,78.2,22.8,0.43215310810973384,43.22,13.023027243162597,39.53692315433451,5.527489031992258,0.00541556099821106,0.14090170423832357,0,85.90982957616764,1273.4360746630541,1.0,0,0,0.005415560998211055
2025-04-19,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,22.260462206186094,90.88215696220178,2726.464708866053,2297.164947647591,23.666666666666664,15.055555555555555,19.66666666666667,74.9,15.7,0.3916217560792189,39.16,13.83845695130585,41.631679686145674,5.677609539946129,0.005569023158974526,0.1464707273972981,0,85.35292726027019,1265.1811461801794,1.0,0,0,0.005569023158974534
2025-04-20,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,72.90875703765356,2187.262711129607,2317.164947647591,29.333333333333332,13.722222222222223,21.611111111111114,67.3,14.8,0.2793546137610175,27.94,11.988973691876517,37.04963733319523,4.844286476562554,0.0045929360351199995,0.15106366343241812,0,84.8936336567582,1258.3730655861468,1.0,0,0,0.00459293603512001
2025-04-21,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.651635465318787,88.040965504821,2641.22896514463,2338.8165831129095,32.166666666666664,15.88888888888889,23.666666666666664,62.4,14.3,0.3991053091614199,39.91,13.35045765349188,45.09944744043702,5.381473307495747,0.00505672049833358,0.1561203839307517,0,84.38796160692483,1250.8775201592325,1.0,0,0,0.005056720498333583
2025-04-22,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.35660340349842,86.66414921632594,2599.924476489778,2360.173186516408,32.333333333333336,16.555555555555557,24.166666666666668,59.0,11.9,0.3647756690055028,36.48,13.790899195836511,42.894268805604625,5.391031296966687,0.005443832956570654,0.16156421688732236,0,83.84357831126776,1242.8081603368032,1.0,0,0,0.005443832956570666
2025-04-23,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.108775066454808,80.84095031012244,2425.228509303673,2380.2819615828626,28.944444444444443,16.61111111111111,22.944444444444443,64.7,23.3,0.48133377205643013,48.13,12.629916414839817,42.85384487061465,5.058394674326101,0.005048284983228362,0.16661250187055074,0,83.33874981294493,1235.3251188216025,1.0,0,0,0.005048284983228374
2025-04-24,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,74.87759501928082,2246.3278505784247,2400.2819615828626,20.833333333333332,17.666666666666668,19.333333333333332,88.3,19.2,0.279259012042482,27.93,11.859353082916408,35.29430861091664,5.767585944004751,0.005298642027698676,0.1719111438982494,0,82.80888561017505,1227.4709746123942,1.0,0,0,0.005298642027698669
2025-04-25,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.108194261570805,85.50490655399709,2565.1471966199124,2421.390155844433,24.777777777777775,18.166666666666668,20.38888888888889,87.6,11.4,0.23415885633807448,23.42,13.931078453157653,39.20471148633234,5.689172218285845,0.005447978218008274,0.17735912211625768,0,82.26408778837423,1219.3954702946498,1.0,0,0,0.00544797821800827
2025-04-26,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.205760936404296,81.29355103655338,2438.8065310966012,2441.5959167808373,27.055555555555557,17.38888888888889,20.888888888888886,79.3,14.1,0.28013488835633377,28.01,12.548359464602441,38.721342401001,5.59716113800125,0.005831888993712617,0.1831910111099703,0,81.68089888900298,1210.750897415548,1.0,0,0,0.0058318889937126195
2025-04-27,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.349014317032054,86.62873347948293,2598.862004384488,2462.9449310978694,28.666666666666668,14.777777777777779,21.166666666666664,70.7,12.5,0.32724650898043356,32.72,13.82199326645655,44.623591163129845,5.473187680257927,0.005525955939082733,0.18871696704905302,0,81.1283032950947,1202.559807205565,1.0,0,0,0.005525955939082727
2025-04-28,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.032778218285163,85.1529650186641,2554.588950559923,2483.9777093161547,27.83333333333333,16.944444444444443,22.277777777777775,71.7,17.2,0.3873084802920452,38.73,13.258726940766374,41.72829810674448,5.462161680320691,0.005130753948540093,0.19384772099759312,0,80.6152279002407,1194.954522454653,1.0,0,0,0.0051307539485400955
2025-04-29,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,23.402668336981375,96.2124522392464,2886.373567177392,2507.380377653136,27.722222222222225,19.333333333333332,22.722222222222225,74.8,15.9,0.4332698969469982,43.33,14.682709249197075,42.01644524552284,5.754055866792079,0.005733912128439718,0.19958163312603283,0,80.04183668739671,1186.4551800751765,1.0,0,0,0.005733912128439711
2025-04-30,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.640966558790463,83.32451060768884,2499.735318230665,2528.021344211926,31.666666666666668,16.555555555555557,23.5,70.7,20.4,0.4290417424358725,42.9,13.186814357495647,42.864526692833834,4.67338054892137,0.005151409585484106,0.20473304271151693,0,79.52669572884831,1178.8192776017531,1.0,0,0,0.005151409585484101
2025-05-01,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,77.83551755164694,2335.0655265494083,2548.021344211926,34.05555555555556,17.22222222222222,24.88888888888889,58.5,16.8,0.38149179203557343,38.15,12.445992789066121,41.153997862899686,4.83176685173018,0.005501423467132274,0.21023446617864922,0,78.97655338213508,1170.6645517227628,1.0,0,0,0.005501423467132283
2025-05-02,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.268913452434475,86.25492944469421,2587.6478833408264,2569.2902576643605,24.777777777777775,18.000000000000004,20.611111111111107,73.6,28.4,0.5653574325414665,56.54,13.634802451659768,38.40795884111846,5.057678757242133,0.005378002382280583,0.2156124685609298,0,78.43875314390702,1162.6927721522447,1.0,0,0,0.005378002382280589
2025-05-03,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.329995025957647,86.53997678780236,2596.199303634071,2590.620252690318,20.055555555555554,16.72222222222222,18.22222222222222,80.3,23.0,0.45487919927795334,45.49,13.823348590380988,38.263930630825264,4.958240547478133,0.005182309625402268,0.22079477818633209,0,77.92052218136679,1155.011066741329,1.0,0,0,0.005182309625402282
2025-05-04,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,23.038781362860654,94.51431302668306,2835.4293908004915,2613.659034053179,23.555555555555557,13.277777777777779,17.72222222222222,67.1,21.7,0.5440038232064663,54.4,14.25651957780859,37.66447991376607,5.528671566801058,0.00584702345710983,0.22664180164344191,0,77.33581983565581,1146.3440601410152,1.0,0,0,0.005847023457109829
2025-05-05,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,22.252666868871867,90.84577872140206,2725.373361642062,2635.911700922051,25.222222222222225,11.666666666666666,17.38888888888889,72.1,9.8,0.3089111178512845,30.89,13.744512703082899,36.95495382907458,6.134282100330134,0.005317375733462744,0.23195917737690466,0,76.80408226230954,1138.4621470759616,1.0,0,0,0.005317375733462748
2025-05-06,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.535306588724264,87.49809741404657,2624.9429224213973,2657.447007510775,27.722222222222225,10.666666666666668,17.83333333333333,67.1,12.8,0.3526181561320787,35.26,13.827872269487145,36.65080621750914,5.652359898279608,0.00521773603540361,0.23717691341230826,0,76.28230865876917,1130.7279293172573,1.0,0,0,0.005217736035403597
2025-05-07,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,23.194954336829344,95.24312023853693,2857.293607156108,2680.6419618476043,28.666666666666668,10.444444444444443,18.444444444444443,63.4,12.5,0.4179778429736765,41.8,14.427146525086938,39.03478147802919,6.321181753091921,0.005654337845673573,0.24283125125798183,0,75.71687487420182,1122.3465394035115,1.0,0,0,0.005654337845673568
2025-05-08,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,76.67865861974005,2300.3597585922016,2700.6419618476043,31.166666666666668,11.444444444444445,20.055555555555554,60.4,12.5,0.29737454569655586,29.74,11.94755490899876,37.06297638147784,5.298044863065328,0.005084344453417684,0.2479155957113995,0,75.20844042886004,1114.8100471593327,1.0,0,0,0.005084344453417683
2025-05-09,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.040372700875377,80.52173927075177,2415.652178122553,2720.6823345484795,29.666666666666668,12.722222222222221,20.555555555555557,61.7,9.5,0.2720060741561634,27.2,12.561939324022008,34.849877463400844,5.581725728511801,0.004853148954862495,0.252768744666262,0,74.7231255333738,1107.6162545685143,1.0,0,0,0.0048531489548624684
2025-05-10,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,78.51396841016133,2355.4190523048396,2740.6823345484795,30.72222222222222,12.166666666666666,20.888888888888886,60.2,13.0,0.31922040927893014,31.92,12.188720629141311,38.62365647850733,4.984108467305435,0.005340235155101869,0.2581089798213638,0,74.18910201786362,1099.700457124566,1.0,0,0,0.005340235155101847
2025-05-11,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.415285295266347,82.27133137790962,2468.1399413372887,2761.0976198437456,32.44444444444444,13.944444444444445,22.722222222222225,49.9,31.1,0.6745603034930054,67.46,14.57059338674444,39.8641088898726,5.793771491496125,0.005678299168058041,0.2637872789894219,0,73.62127210105781,1091.2835494912858,1.0,0,0,0.005678299168058065
2025-05-12,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,75.36319696710584,2260.8959090131752,2781.0976198437456,24.055555555555557,14.88888888888889,19.66666666666667,67.5,24.2,0.44529267674916867,44.53,11.648184684931962,33.535712410339436,5.334208070973035,0.004624257264424255,0.2684115362538462,0,73.15884637461538,1084.4290416333467,1.0,0,0,0.004624257264424281
2025-05-13,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,21.952726420221605,89.44605662770083,2683.381698831025,2803.050346263967,25.666666666666668,11.88888888888889,18.000000000000004,73.7,15.7,0.38616389654706945,38.62,13.427141412433752,36.702194776996336,5.510780239066139,0.005095839299743964,0.2735073755535901,0,72.64926244464098,1076.875510649763,1.0,0,0,0.005095839299743943
2025-05-14,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.66666595435184,83.44444112030858,2503.333233609257,2823.717012218319,23.944444444444443,13.222222222222221,18.22222222222222,69.9,15.9,0.3616698175260138,36.17,11.961393703265774,35.538362883590395,5.528186425050656,0.0054442444630728865,0.278951620016663,0,72.10483799833369,1068.8055408537982,1.0,0,0,0.0054442444630729
2025-05-15,ZG_150_Blower_01,Site_01,High Duty,48.9,-15,167.2,15,365,3000,20.0,74.7043559384814,2241.130678154442,2843.717012218319,24.555555555555557,13.0,18.333333333333332,69.3,9.8,0.20481524083042268,20.48,10.795061619349724,32.734633770702516,5.174118661822651,0.005247100693127968,0.28419872070979096,0,71.5801279290209,1061.027796045104,1.0,0,0,0.0052471006931279485
