date,amb_temp_max_c,amb_temp_min_c,amb_temp_avg_c,humidity,wind_gust_kph,blower_id,site_id,operational_class,max_op_ambient_temp_c,failure_threshold,max_op_rpm,daily_op_hours,cumulative_op_hours,daily_load_percent,rpm,dust_index,pressure_diff_psi,casing_temperature_c,vibration_mm_s,daily_degradation,degradation_index,maintenance_event,maintenance_threshold,health_score,maintenance_event_triggered,failure_event,RUL_days
2025-06-07,27.666666666666668,10.944444444444446,18.444444444444443,61.2,17.4,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,23.474109266534587,3462.795797680035,94.35049035424163,2830.514710627249,40.98,12.378983733690985,34.52841356817892,5.630578130859927,0.006093644471565014,0.45382274235439596,0,0.6,54.61772576456041,0,0,90.8459681455779
2025-06-08,29.444444444444443,12.055555555555557,19.777777777777775,54.9,20.1,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.251056602191273,3484.046854282226,83.66059209313458,2509.817762794037,37.44,11.967032738710403,37.48328725846514,5.230663634695184,0.007427871231490552,0.46125061358588654,0,0.6,53.874938641411354,0,0,89.61048617733509
2025-06-09,31.72222222222222,13.944444444444445,21.77777777777778,42.9,30.2,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.22258435037446,3504.2694386326,94.8267497444659,2844.802492333977,62.26,13.091244218553285,39.87144914531731,5.486166622549243,0.007389563100357886,0.4686401766862444,0,0.6,53.13598233137555,0,0,88.38137602192754
2025-06-10,25.666666666666668,11.944444444444445,17.27777777777778,34.0,27.1,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.552324856651442,3524.8217634892517,81.9022500167547,2457.067500502641,65.25,12.195437636271981,35.289414227830406,5.206031823208185,0.007249915704387472,0.4758900923906319,0,0.6,52.410990760936805,0,0,87.17549349584428
2025-06-11,23.833333333333336,8.833333333333334,16.055555555555557,46.1,21.7,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.91216090319637,3545.733924392448,95.18531903389498,2855.5595710168495,53.22,13.598672874644285,35.70683377440132,5.854646782944017,0.00694445802004359,0.48283455041067547,0,0.6,51.71654495893245,0,0,86.02041791690736
2025-06-12,23.444444444444443,8.222222222222221,15.0,59.4,19.7,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,24.0,3569.733924392448,85.92040071763816,2577.612021529145,45.47,12.218462926489346,33.78430800307388,5.16963916251188,0.006421238885770683,0.48925578929644614,0,0.6,51.07442107035538,0,0,84.95236966863997
2025-06-13,22.16666666666667,11.055555555555555,15.88888888888889,69.2,16.1,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.76791998116342,3590.501844373611,86.80760176325887,2604.2280528977662,38.07,12.956532162026216,35.84298026245885,5.2703295048691015,0.007307202707623829,0.49656299200406995,0,0.6,50.34370079959301,0,0,83.73695856333026
2025-06-14,21.444444444444443,10.555555555555555,15.555555555555555,69.7,21.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,23.257733805604516,3613.7595781792156,95.95302615168933,2878.59078455068,43.89,12.751825852783687,35.00964588208076,5.310072491102961,0.005228806172369453,0.5017917981764394,0,0.6,49.820820182356066,0,0,82.8672483139103
2025-06-15,22.333333333333332,12.055555555555557,16.666666666666668,68.9,14.5,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.64560923286946,3634.405187412085,82.4676066578908,2474.028199736724,40.7,12.318076698868508,35.651703917555935,5.447829293131127,0.00539534097124509,0.5071871391476844,0,0.6,49.28128608523156,0,0,81.96983823843202
2025-06-16,24.444444444444443,11.333333333333334,17.11111111111111,67.9,12.1,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,23.397359519311365,3657.8025469313966,78.4121453285253,2352.3643598557587,28.67,11.181778332760913,29.713188709507676,5.258338215489072,0.006204790869469876,0.5133919300171543,0,0.6,48.66080699828457,0,0,80.9377919095393
2025-06-17,27.722222222222225,9.944444444444445,18.111111111111107,58.2,15.7,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.577426449158796,3680.3799733805554,81.86005054380152,2455.801516314046,37.33,12.066593048376237,37.559951452267065,5.3584209605415865,0.007011368100912174,0.5204032981180665,0,0.6,47.95967018819335,0,0,79.77158713950165
2025-06-18,29.944444444444443,13.555555555555555,20.500000000000004,44.9,15.2,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.765043153512863,3702.1450165340684,88.16633765450197,2644.990129635059,48.56,12.286528183695184,39.01447065659586,5.764264572547296,0.007871762286977562,0.5282750604050441,0,0.6,47.17249395949559,0,0,78.46227252421544
2025-06-19,24.777777777777775,10.444444444444443,16.77777777777778,70.4,15.9,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.93885621079685,3724.0838727448654,74.0396864947364,2221.190594842092,29.4,10.78039550080312,33.747542491245795,4.968926623408592,0.007432527076487571,0.5357075874815317,0,0.6,46.42924125184683,0,0,77.22601614667535
2025-06-20,30.666666666666668,10.333333333333334,19.27777777777778,57.4,16.6,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.017818456855913,3745.101691201721,89.46229631855785,2683.868889556735,45.34,12.45943426583516,35.659100278243535,5.648900936370031,0.009332196297653618,0.5450397837791853,0,0.6,45.49602162208147,0,0,75.67378672716514
2025-06-21,26.333333333333336,13.38888888888889,19.166666666666668,46.0,25.9,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.669108302223123,3767.7707995039445,81.22860077667579,2436.8580233002735,63.22,11.97685950471117,34.854059640286465,5.36051105163382,0.005828629332979323,0.5508684131121646,0,0.6,44.91315868878354,0,0,74.70430755661387
2025-06-22,23.555555555555557,12.555555555555555,17.27777777777778,71.0,12.3,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.31752477948883,3789.0883242834334,93.03468862513495,2791.0406587540483,30.39,12.685515857301672,36.272157368392136,5.623794178621786,0.006639777611171408,0.557508190723336,0,0.6,44.2491809276664,0,0,73.59990964016018
2025-06-23,29.055555555555557,9.611111111111109,18.055555555555557,56.1,19.5,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.161591354349127,3809.2499156377826,70.0,2100.0,56.45,11.618624502789183,33.40117342322287,4.78972838514683,0.006262040185952621,0.5637702309092887,0,0.6,43.622976909071134,0,0,72.55834100049977
2025-06-24,27.16666666666667,10.444444444444443,17.555555555555557,48.6,20.4,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.08309363852057,3829.333009276303,79.49403957427081,2384.8211872281245,49.83,12.151200513394448,34.810163494519706,5.916087476443781,0.01052855714853561,0.5742987880578243,0,0.6,42.57012119421757,0,0,70.80712021284224
2025-06-25,26.333333333333336,10.055555555555555,17.22222222222222,58.5,15.9,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.258881876583178,3851.591891152886,73.19472294136129,2195.8416882408387,52.14,12.188260662267725,34.94531811394116,4.965001410342338,0.007691408137966157,0.5819901961957905,0,0.6,41.80098038042095,0,0,69.52780400383652
2025-06-26,30.333333333333332,9.777777777777779,19.333333333333332,51.3,21.5,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,24.0,3875.591891152886,79.21639373545233,2376.49181206357,52.48,12.636383899454339,33.77330044830594,5.107059949276929,0.00779321012358545,0.589783406319376,0,0.6,41.0216593680624,0,0,68.2315550137359
2025-06-27,25.833333333333332,15.944444444444445,20.055555555555554,42.4,22.6,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.23998742036016,3897.8318785732463,86.7336613077626,2602.0098392328778,52.53,12.32712055969644,39.320595855880896,5.589625497178529,0.007316948460853551,0.5971003547802295,0,0.6,40.28996452197705,0,0,67.01452289185131
2025-06-28,21.055555555555557,11.277777777777777,16.166666666666668,68.8,16.8,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.822042510835175,3919.6539210840815,83.74541362185171,2512.362408655551,39.5,12.071159248965227,33.47123471560489,5.431303088697349,0.00630283903990456,0.12068063876402682,1,0.6,87.93193612359732,1,0,146.25768019888199
2025-06-29,25.055555555555554,10.055555555555555,16.666666666666668,65.6,10.3,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.428739209403815,3942.0826602934853,83.2263570173639,2496.790710520917,24.73,11.088208216760005,33.00108164711951,4.8051730599856795,0.004560566786913122,0.12524120555093995,0,0.6,87.475879444906,0,0,145.49911857946256
2025-06-30,23.666666666666664,11.777777777777779,16.5,65.2,18.3,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,23.959002612560237,3966.0416629060455,83.88570590033957,2516.571177010187,39.21,11.898834130084445,31.498912334514078,5.679089552520229,0.004869453121602352,0.13011065867254232,0,0.6,86.98893413274577,0,0,144.68917972357102
2025-07-01,22.444444444444446,8.722222222222223,15.277777777777779,72.2,11.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.329073752045783,3988.370736658091,86.4237176843396,2592.711530530188,30.57,11.531122690187736,33.32187051657647,5.335138951258416,0.0049297896651651725,0.13504044833770748,0,0.6,86.49595516622925,0,0,143.8692050567082
2025-07-02,25.055555555555554,9.38888888888889,16.88888888888889,66.7,11.6,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.383609153749394,4009.7543458118407,77.94024770639825,2338.2074311919478,34.51,12.080554971079886,29.868889819758053,4.885673808289774,0.00398588024716127,0.13902632858486874,0,0.6,86.09736714151313,0,0,143.20623137024128
2025-07-03,28.333333333333332,12.166666666666666,19.777777777777775,54.9,15.7,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,23.659433065089832,4033.4137788769303,89.94794748629336,2698.438424588801,39.85,12.57318487407495,39.088033417436016,5.936789208662644,0.006306323336850822,0.14533265192171957,0,0.6,85.46673480782805,0,0,142.15729708937272
2025-07-04,30.72222222222222,14.277777777777779,21.333333333333336,42.6,19.5,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.64313465769242,4056.0569135346227,89.63866179269839,2689.1598537809514,58.85,12.82757837936366,37.54836102286585,5.792463174902715,0.0047107074597462495,0.15004335938146582,0,0.6,84.99566406185342,0,0,141.37376248803102
2025-07-05,29.166666666666668,8.722222222222223,18.444444444444443,31.4,11.9,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,24.0,4080.0569135346227,87.69526556359271,2630.8579669077817,52.12,13.176030531015604,36.95368149961114,5.220547258310086,0.0032406119041216474,0.15328397128558746,0,0.6,84.67160287144125,0,0,140.8347497010778
2025-07-06,31.72222222222222,8.88888888888889,19.333333333333332,29.3,21.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.274851655832858,4102.331765190455,88.89573409925885,2666.8720229777655,68.79,12.090051023043003,37.076098783078315,6.034540868539185,0.005858200642622367,0.15914217192820984,0,0.6,84.08578280717902,0,0,139.86035191808665
2025-07-07,23.22222222222222,11.777777777777779,17.61111111111111,57.8,27.7,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.16329645241925,4122.495061642875,87.07492600566061,2612.2477801698183,63.5,11.863942783020203,36.93277512254333,5.627985099545228,0.005028021462782002,0.16417019339099184,0,0.6,83.58298066090082,0,0,139.0240383014923
2025-07-08,22.444444444444446,13.444444444444446,17.27777777777778,66.7,23.7,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.0,4142.495061642875,99.24551311911748,2977.365393573524,57.76,14.070360377139286,37.361472824834614,5.997921843478567,0.0056889825720486085,0.16985917596304045,0,0.6,83.01408240369595,0,0,138.0777866546388
2025-07-09,22.666666666666668,9.055555555555554,14.777777777777779,68.0,9.8,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,24.0,4166.495061642875,84.39034080263244,2531.710224078973,18.95,11.34996148826928,30.673387725336738,5.782139145276088,0.0047344536701258814,0.17459362963316633,0,0.6,82.54063703668338,0,0,137.29030233286932
2025-07-10,25.833333333333332,6.944444444444445,15.38888888888889,57.1,14.1,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,24.0,4190.495061642875,82.85041747165796,2485.512524149739,37.95,11.891756547863018,31.706088870248852,5.381300162615334,0.004586660510052834,0.17918029014321915,0,0.6,82.08197098567808,0,0,136.52740052991433
2025-07-11,27.055555555555557,6.555555555555554,16.22222222222222,50.2,12.3,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.7307211800761,4212.225782822951,79.72530693749836,2391.759208124951,35.11,10.768126503340595,34.159459109858375,5.113860993932957,0.005329320724747442,0.1845096108679666,0,0.6,81.54903891320335,0,0,135.64097163888914
2025-07-12,29.333333333333332,9.722222222222221,19.0,41.4,19.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.42521901829602,4233.651001841247,77.77416130595515,2333.2248391786543,54.19,11.836016049051228,36.238954439916704,5.005278003875729,0.004144803088161815,0.18865441395612842,0,0.6,81.13455860438717,0,0,134.95156422756634
2025-07-13,23.555555555555557,13.11111111111111,18.333333333333332,66.5,17.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,24.0,4257.651001841247,76.28869748679247,2288.660924603774,37.53,12.23075050414407,34.24798236195013,5.390074709606523,0.004567778774759182,0.1932221927308876,0,0.6,80.67778072691124,0,0,134.19180303418273
2025-07-14,27.333333333333332,9.333333333333332,18.055555555555557,61.5,14.3,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.339431476934767,4277.990433318182,78.77841880738357,2363.3525642215072,37.27,11.832473314488618,34.25378017118799,5.374577392785872,0.004739032460687373,0.19796122519157497,0,0.6,80.2038774808425,0,0,133.4035571196232
2025-07-15,28.666666666666668,10.666666666666668,19.055555555555557,51.7,15.2,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.65790947156626,4298.648342789748,84.5052373284355,2535.157119853065,52.86,12.431072258846244,34.30406175439739,5.45265551366253,0.004746867700379294,0.20270809289195427,0,0.6,79.72919071080457,0,0,132.61400796527204
2025-07-16,28.666666666666668,10.722222222222221,19.111111111111114,49.8,12.5,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.964990192033568,4321.613332981782,87.340065899484,2620.20197698452,39.07,11.939778316906253,37.33849731047026,5.225008205994111,0.004500968631632567,0.20720906152358684,0,0.6,79.27909384764132,0,0,131.8653593402887
2025-07-17,26.944444444444443,11.666666666666666,18.388888888888886,46.1,16.1,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.408092315710615,4343.021425297493,85.35799440986513,2560.739832295954,49.18,12.106753126854514,33.25617653264221,5.473180905742791,0.004956051338546227,0.21216511286213308,0,0.6,78.78348871378668,0,0,131.0410165546329
2025-07-18,27.666666666666668,8.333333333333334,18.055555555555557,48.3,12.8,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.992317199919892,4365.013742497413,79.641253057992,2389.23759173976,39.84,10.501901300039352,35.04134140129139,5.079520946125673,0.005623767832574679,0.21778888069470775,0,0.6,78.22111193052923,0,0,130.10561211179964
2025-07-19,24.055555555555557,14.777777777777779,18.944444444444443,63.2,27.7,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.75483565221323,4386.768578149626,91.30129194813975,2739.0387584441924,59.07,13.205023566311759,38.016546006745166,5.318034317292614,0.005282994837175992,0.22307187553188373,0,0.6,77.69281244681163,0,0,129.22688863151376
2025-07-20,20.33333333333333,13.055555555555555,17.0,71.9,22.4,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.5063618231984,4409.274939972824,90.17588870610663,2705.276661183199,46.83,13.041712650729458,39.22656193453135,5.230601025540772,0.00438944794231144,0.22746132347419518,0,0.6,77.25386765258048,0,0,128.49678930503714
2025-07-21,24.333333333333332,10.166666666666664,17.27777777777778,65.2,13.4,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,24.0,4433.274939972824,83.88246184804588,2516.473855441376,37.43,11.045687284258362,32.32088223951184,5.446752029152907,0.005687848513602427,0.2331491719877976,0,0.6,76.68508280122023,0,0,127.55072628675805
2025-07-22,26.555555555555557,13.833333333333334,19.66666666666667,52.5,16.6,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.13587736035262,4455.410817333176,80.42958698734702,2412.887609620411,51.18,11.639058512834353,36.14765907628798,4.4832930670949445,0.003700830152444052,0.23685000214024166,0,0.6,76.31499978597583,0,0,126.93516514166313
2025-07-23,20.33333333333333,13.11111111111111,16.944444444444443,79.5,19.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.965908189915286,4478.376725523091,88.83899544580859,2665.1698633742576,46.6,11.926387319547977,37.45838784105486,5.572034660621197,0.005013848616986768,0.2418638507572284,0,0.6,75.81361492427716,0,0,126.10120890242133
2025-07-24,23.833333333333336,10.444444444444443,16.666666666666668,72.7,11.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.0,4498.376725523091,86.31581511240273,2589.474453372082,29.93,11.320489611587837,35.60394270754482,5.232799351916309,0.004504522825111528,0.24636837358233993,0,0.6,75.36316264176601,0,0,125.35196910645269
2025-07-25,28.944444444444443,10.61111111111111,19.055555555555557,54.2,16.3,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.926922397104825,4520.303647920196,74.86310918409467,2245.89327552284,47.14,11.429989548138522,33.85280430916018,5.4972747492765786,0.004876520972635252,0.2512448945549752,0,0.6,74.87551054450248,0,0,124.54085465095346
2025-07-26,26.055555555555557,12.888888888888891,18.666666666666664,62.4,19.7,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.735154594560694,4541.038802514757,84.52413820810916,2535.724146243275,40.56,10.936529979154496,35.707432381692634,5.1407296941562866,0.004706323874542723,0.2559512184295179,0,0.6,74.40487815704822,0,0,123.75804917378565
2025-07-27,18.666666666666664,13.88888888888889,16.444444444444443,74.1,25.9,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.17178040936456,4561.210582924121,86.83425068452067,2605.0275205356197,51.03,12.784775273940186,34.53841872557366,5.767771410895337,0.005172295508153244,0.26112351393767114,0,0.6,73.88764860623289,0,0,122.89773837468957
2025-07-28,19.444444444444443,8.722222222222223,14.166666666666666,60.5,21.7,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.682771449606875,4581.893354373728,78.70213649458572,2361.0640948375717,54.95,12.3215984545337,31.426815919828407,5.193622542887248,0.004140614565730877,0.26526412850340203,0,0.6,73.47358714965979,0,0,122.20902764264075
2025-07-29,20.555555555555557,5.166666666666665,12.5,59.0,11.7,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.498814838948782,4603.392169212676,86.3289037498621,2589.8671124958632,39.3,11.959761005970513,28.987304399588517,5.4957897340458715,0.006040418314822837,0.27130454681822486,0,0.6,72.86954531817752,0,0,121.20432149251683
2025-07-30,23.555555555555557,3.8333333333333326,13.61111111111111,53.0,13.2,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,23.37385381353402,4626.76602302621,74.81624260319548,2244.4872780958644,40.81,9.969245153263367,28.436626711401487,5.157907724589603,0.004914739221247585,0.27621928603947243,0,0.6,72.37807139605276,0,0,120.38685017439214
2025-07-31,26.722222222222218,5.666666666666668,16.11111111111111,46.0,17.9,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.010410923390655,4646.776433949601,94.3533027000852,2830.599081002556,54.44,12.683254903005622,32.64638181400964,5.613798555681399,0.0062384611381807314,0.28245774717765315,0,0.6,71.75422528223469,0,0,119.3492034509097
2025-08-01,26.333333333333336,9.444444444444445,17.83333333333333,46.4,33.6,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.045947238891625,4668.822381188493,93.73564989541602,2812.0694968624807,77.23,14.432202958684629,37.94361827379615,6.247727858272157,0.006629651421932179,0.2890873985995853,0,0.6,71.09126014004147,0,0,118.2464898291647
2025-08-02,22.83333333333333,10.666666666666668,16.166666666666668,53.3,21.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.27374584999963,4690.096127038492,83.23237865987925,2496.9713597963773,58.01,11.009893152426052,33.435519007440554,4.979094971819242,0.004909365775580169,0.2939967643751655,0,0.6,70.60032356248345,0,0,117.42991227925737
2025-08-03,23.444444444444443,9.222222222222221,15.555555555555555,64.1,13.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.50849035845706,4711.60461739695,87.54418036487351,2626.3254109462055,36.44,11.92297272309312,32.873511714230425,5.584667458052282,0.004931366293604443,0.29892813066876994,0,0.6,70.10718693312302,0,0,116.60967537090619
2025-08-04,27.444444444444446,8.666666666666666,17.38888888888889,53.5,14.8,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,23.504136737956905,4735.108754134907,70.0,2100.0,40.31,10.219299610766372,29.497892319471532,5.131916570459112,0.004154918936292106,0.30308304960506205,0,0.6,69.6916950394938,0,0,115.91858538491711
2025-08-05,27.555555555555554,8.38888888888889,17.72222222222222,48.3,17.2,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.80717315550589,4757.915927290413,76.90556637814267,2307.1669913442797,49.66,12.044530461043829,35.66040625850284,5.4466273364991595,0.005585150775268922,0.308668200380331,0,0.6,69.1331799619669,0,0,114.98960413878189
2025-08-06,29.444444444444443,8.833333333333334,19.166666666666668,46.7,16.1,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,24.0,4781.915927290413,82.9435475589351,2488.306426768053,32.22,11.264526828643076,36.425396027913926,5.882818645614403,0.006568404780212889,0.31523660516054386,0,0.6,68.47633948394561,0,0,113.89707770514252
2025-08-07,21.944444444444443,15.11111111111111,18.111111111111107,67.0,26.8,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.76824148112515,4803.684168771538,77.49506885001199,2324.85206550036,57.65,12.131082518368766,33.600146237582344,5.048369561763076,0.004184533699415418,0.31942113885995926,0,0.6,68.05788611400408,0,0,113.2010618790719
2025-08-08,24.222222222222218,12.333333333333336,17.61111111111111,67.1,22.8,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.956086082493947,4824.640254854032,90.00077537841462,2700.0232613524386,31.11,12.416092239857715,35.4399588301784,5.212176898227037,0.005063314272788597,0.3244844531327479,0,0.6,67.55155468672521,0,0,112.35887798968837
2025-08-09,23.555555555555557,11.11111111111111,16.555555555555557,68.6,12.3,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.664211774679252,4846.304466628711,98.98107571523596,2969.4322714570785,23.47,13.540698977083888,34.306699923461444,5.688814594912727,0.005449300739269838,0.32993375387201773,0,0.6,67.00662461279822,0,0,111.45249275587366
2025-08-10,28.22222222222222,9.666666666666666,18.72222222222222,58.5,13.2,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.363745186906833,4868.668211815619,76.76369696399489,2302.9109089198464,39.81,11.233924785281905,33.1361055374039,5.354789625243482,0.0059822129692187675,0.3359159668412365,0,0.6,66.40840331587636,0,0,110.45746793337484
2025-08-11,25.33333333333333,11.777777777777779,18.333333333333332,61.3,24.4,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.264860037680567,4890.933071853299,79.13775617140365,2374.1326851421095,56.6,12.217042678523597,34.35337266148022,5.485140551737001,0.00519466039078257,0.34111062723201907,0,0.6,65.8889372767981,0,0,109.59343717086674
2025-08-12,23.944444444444443,13.38888888888889,18.277777777777782,67.9,16.3,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.37341789164995,4911.306489744949,86.64813857816951,2599.4441573450854,32.9,11.176323346689843,37.22397963359225,5.430943783130839,0.004783815013129228,0.3458944422451483,0,0.6,65.41055577548516,0,0,108.7977425493615
2025-08-13,25.666666666666668,10.388888888888891,18.22222222222222,63.8,11.6,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.13573467244181,4933.442224417391,96.27781303949735,2888.3343911849206,29.33,13.17733182480666,36.72270379551469,5.546013408185485,0.006822860111339138,0.35271730235648746,0,0.6,64.72826976435125,0,0,107.6628924184565
2025-08-14,30.055555555555557,10.666666666666668,19.444444444444443,50.4,13.9,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.342342495208356,4955.784566912599,76.44337981222068,2293.3013943666206,48.76,11.198015960941973,36.29678008746925,5.38136936397028,0.00704502547325095,0.35976232782973844,0,0.6,64.02376721702616,0,0,106.49108939888987
2025-08-15,30.72222222222222,10.666666666666668,20.500000000000004,39.8,11.4,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,24.0,4979.784566912599,86.74325285614859,2602.2975856844578,39.76,11.851883146448014,37.21284592631427,5.121778631035323,0.0054453688047494805,0.36520769663448793,0,0.6,63.479230336551204,0,0,105.58535816593877
2025-08-16,26.722222222222218,11.333333333333334,19.055555555555557,56.7,19.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,24.0,5003.784566912599,97.74909195569177,2932.472758670753,58.69,13.569503459030736,39.299070006934826,6.3200553540420605,0.006332651804527355,0.3715403484390153,0,0.6,62.84596515609847,0,0,104.53204465634475
2025-08-17,24.944444444444446,15.333333333333334,19.555555555555557,63.2,19.9,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.72013497416177,5024.504701886761,73.43768596274512,2203.130578882354,46.3,10.482572704349684,34.44552824047908,5.853042776683489,0.006517686378046854,0.3780580348170621,0,0.6,62.194196518293786,0,0,103.44795424284916
2025-08-18,24.444444444444443,13.555555555555555,18.555555555555557,68.7,14.3,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.568924957676234,5046.073626844437,76.03251555207918,2280.975466562375,37.26,11.314786258630802,35.77791407712265,5.272208473956695,0.004485746510435961,0.3825437813274981,0,0.6,61.745621867250186,0,0,102.70183752178161
2025-08-19,30.055555555555557,10.0,19.88888888888889,54.3,15.0,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.0,5066.073626844437,82.03475375477413,2461.042612643224,50.17,12.551613436844438,36.4618103942406,5.6372807871355635,0.004881798911065207,0.3874255802385633,0,0.6,61.25744197614367,0,0,101.88984518383715
2025-08-20,32.44444444444444,12.777777777777779,22.277777777777775,42.5,17.7,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.11393947905477,5087.187566323491,81.35588111001212,2440.6764333003634,51.75,12.207437400549617,37.00615357630534,5.2579065904534685,0.005671113756297034,0.39309669399486036,0,0.6,60.69033060051397,0,0,100.94656566708217
2025-08-21,34.94444444444444,12.722222222222221,23.666666666666664,38.4,18.6,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,22.47340750538551,5109.660973828877,90.68820901427551,2720.6462704282653,49.15,11.935107939052676,39.63739296476588,5.0651270596234745,0.0076073485746696945,0.4007040425695301,0,0.6,59.929595743046995,0,0,99.68123113216241
2025-08-22,35.333333333333336,13.555555555555555,24.0,29.9,15.2,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,23.80878043133235,5133.46975426021,86.69161803874587,2600.748541162376,51.62,12.42202479593484,41.05839280129627,5.3877951979125775,0.006063107231405334,0.4067671498009354,0,0.6,59.32328501990646,0,0,98.67275112187814
2025-08-23,38.72222222222222,15.333333333333334,26.22222222222222,23.0,19.5,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.906374243384587,5154.376128503594,72.5752655825051,2177.257967475153,61.57,12.024135698090154,40.27214555495985,4.8417594412841085,0.005745041372012856,0.4125121911729483,0,0.6,58.74878088270516,0,0,97.71717518353402
2025-08-24,34.55555555555556,17.555555555555557,25.222222222222225,28.0,18.6,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,21.018780339898306,5175.394908843493,88.60787282030567,2658.2361846091703,51.5,11.694635442641502,43.48726624976314,5.098483293407597,0.006857269084500294,0.4193694602574486,0,0.6,58.06305397425514,0,0,96.57660178891571
2025-08-25,31.666666666666668,14.555555555555555,21.77777777777778,61.4,13.9,ZG150_B001,Site_01,High Duty,48.9,1.0,3000,20.0,5195.394908843493,80.95722778851045,2428.7168336553136,36.22,11.025795216171979,37.409469994815105,5.779365695959574,0.00845749069932435,0.4278269509567729,0,0.6,57.21730490432271,0,0,95.16986263984467
